TRANSACTION_ID,MSISDN,TRANSACTION_TYPE,TRANSACTION_AMOUNT,TRANSACTION_DATE,PAYMENT_METHOD,BALANCE_BEFORE,BALANCE_AFTER
29464,25179355190,Top-up,450.76,20-Oct-25,M-PESA,1640,2090.76
29465,25179355190,Top-up,327.53,20-Oct-25,Cash,2090.76,2418.29
29466,25179355190,Top-up,213.9,28-Aug-25,Cash,2418.29,2632.19
29467,25179355190,Top-up,41.28,27-Sep-25,Cash,2632.19,2673.47
29468,25179355190,Adjustment,98.24,18-Nov-25,Cash,2673.47,2771.71
29469,25179355190,Top-up,420.87,26-Dec-25,Bank Transfer,2771.71,3192.58
29470,25179355190,Payment,21.96,22-Sep-25,Bank Transfer,3192.58,3170.62
29471,25179355190,Top-up,336.91,23-Sep-25,Cash,3170.62,3507.53
29472,25179355190,Top-up,162.56,27-Sep-25,M-PESA,3507.53,3670.09
29473,25179355190,Top-up,256.69,8-Sep-25,Cash,3670.09,3926.78
29474,25179355190,Top-up,71.08,29-Aug-25,Cash,3926.78,3997.86
29475,25179355190,Payment,23.29,1-Jan-26,Cash,3997.86,3974.57
29476,25179355190,Adjustment,40.39,22-Aug-25,Cash,3974.57,4014.96
29477,25179355190,Monthly Bill,60.2,6-Nov-25,Cash,4014.96,3954.76
29478,25179355190,Top-up,365.12,8-Jan-26,M-PESA,3954.76,4319.88
29479,25179355190,Top-up,280.61,4-Dec-25,Cash,4319.88,4600.49
29480,25179355190,Top-up,38.42,19-Sep-25,Cash,4600.49,4638.91
29481,25179355190,Top-up,320.27,6-Nov-25,Cash,4638.91,4959.18
29482,25179355190,Top-up,468.02,21-Oct-25,Cash,4959.18,5427.2
29483,25179355190,Top-up,59.02,19-Sep-25,Cash,5427.2,5486.22
29484,25179355190,Adjustment,39.56,27-Nov-25,Cash,5486.22,5525.78
29485,25179355190,Top-up,156.92,25-Nov-25,Cash,5525.78,5682.7
29486,25179355190,Top-up,411.73,24-Dec-25,Cash,5682.7,6094.43
29487,25179355190,Top-up,344.81,23-Nov-25,Bank Transfer,6094.43,6439.24
29488,25179355190,Top-up,357.16,18-Aug-25,Bank Transfer,6439.24,6796.4
29489,25179355190,Top-up,430.53,4-Dec-25,Cash,6796.4,7226.93
29490,25179355190,Refund,22.5,30-Dec-25,M-PESA,7226.93,7249.43
29491,25179355190,Top-up,212.94,6-Jan-26,Bank Transfer,7249.43,7462.37
29492,25179355190,Payment,23.59,25-Sep-25,Bank Transfer,7462.37,7438.78
29493,25179355190,Monthly Bill,85.42,29-Dec-25,Cash,7438.78,7353.36
29494,25179355190,Top-up,478.64,24-Nov-25,M-PESA,7353.36,7832
29495,25179355190,Top-up,79.58,26-Dec-25,Bank Transfer,7832,7911.58
29496,25179355190,Top-up,179.87,22-Jan-26,Bank Transfer,7911.58,8091.45
29497,25179355190,Top-up,207.45,19-Dec-25,M-PESA,8091.45,8298.9
29498,25179355190,Top-up,389.14,5-Oct-25,M-PESA,8298.9,8688.04
29499,25179355190,Top-up,320.11,3-Dec-25,Cash,8688.04,9008.15
29500,25179355190,Top-up,248.69,31-Dec-25,Cash,9008.15,9256.84
29501,25179355190,Top-up,440.51,24-Oct-25,Cash,9256.84,9697.35
29502,2.5171E+11,Payment,289.67,1-Dec-23,Cash,243.19,532.86
29503,2.5171E+11,Monthly Bill,91.46,24-Sep-24,Cash,532.86,441.4
29504,2.5171E+11,Payment,89.07,25-Feb-24,Bank Transfer,441.4,530.47
29505,2.5171E+11,Monthly Bill,177.07,17-Dec-23,Bank Transfer,530.47,353.4
29506,2.5171E+11,Payment,179.9,20-Aug-25,Bank Transfer,353.4,533.3
29507,2.5171E+11,Top-up,10.35,29-Aug-23,Cash,533.3,543.65
29508,2.5171E+11,Payment,55.15,1-May-25,M-PESA,543.65,598.8
29509,2.5171E+11,Monthly Bill,178.87,22-Jun-24,Cash,598.8,419.93
29510,2.5171E+11,Payment,271.19,20-Oct-23,Bank Transfer,419.93,691.12
29511,2.5171E+11,Monthly Bill,58.31,10-May-25,Bank Transfer,691.12,632.81
29512,2.5171E+11,Payment,254.66,10-Jan-24,Cash,632.81,887.47
29513,2.5171E+11,Monthly Bill,128.95,7-May-24,Bank Transfer,887.47,758.52
29514,2.5171E+11,Payment,287.28,12-Jul-25,Cash,758.52,1045.8
29515,2.5171E+11,Monthly Bill,118.97,11-Dec-24,Cash,1045.8,926.83
29516,2.5171E+11,Payment,253.41,6-Sep-23,M-PESA,926.83,1180.24
29517,2.5171E+11,Monthly Bill,50.94,2-May-25,Bank Transfer,1180.24,1129.3
29518,2.5171E+11,Payment,231.1,28-Oct-24,M-PESA,1129.3,1360.4
29519,2.5171E+11,Monthly Bill,52.45,12-Aug-23,Cash,1360.4,1307.95
29520,2.5171E+11,Payment,169.8,30-Mar-24,M-PESA,1307.95,1477.75
29521,2.5171E+11,Monthly Bill,155.8,15-Jun-25,M-PESA,1477.75,1321.95
29522,2.5171E+11,Payment,201.84,2-Jan-26,Cash,1321.95,1523.79
29523,2.5171E+11,Monthly Bill,273.28,16-Jul-25,Bank Transfer,1523.79,1250.51
29524,2.5171E+11,Payment,53.32,18-Apr-25,M-PESA,1250.51,1303.83
29525,2.5171E+11,Monthly Bill,122.54,28-Jul-23,Cash,1303.83,1181.29
29526,2.5171E+11,Top-up,21.28,21-Nov-24,Cash,1181.29,1202.57
29527,2.51714E+11,Payment,111.75,23-Jan-25,Cash,334.21,445.96
29528,2.51714E+11,Monthly Bill,232.47,18-Jul-25,M-PESA,445.96,213.49
29529,2.51714E+11,Payment,90.19,18-Jan-25,Bank Transfer,213.49,303.68
29530,2.51714E+11,Monthly Bill,296.16,24-Nov-25,Bank Transfer,303.68,7.52
29531,2.51714E+11,Payment,135.86,13-Aug-25,Bank Transfer,7.52,143.38
29532,2.51714E+11,Monthly Bill,240.92,31-Oct-24,M-PESA,143.38,-97.54
29533,2.51714E+11,Payment,51.78,13-Jun-25,M-PESA,-97.54,-45.76
29534,2.51714E+11,Monthly Bill,91.65,23-Oct-25,M-PESA,-45.76,-137.41
29535,2.51714E+11,Payment,154.44,28-Oct-25,Bank Transfer,-137.41,17.03
29536,2.51714E+11,Monthly Bill,124.59,30-May-25,Cash,17.03,-107.56
29537,2.51714E+11,Payment,268.31,10-Aug-24,Cash,-107.56,160.75
29538,2.51714E+11,Monthly Bill,281.98,15-Oct-24,M-PESA,160.75,-121.23
29539,2.51714E+11,Payment,285.6,16-Mar-25,Bank Transfer,-121.23,164.37
29540,2.51714E+11,Monthly Bill,177.18,19-Aug-24,Bank Transfer,164.37,-12.81
29541,2.51714E+11,Payment,168.41,1-Oct-24,Bank Transfer,-12.81,155.6
29542,2.51714E+11,Monthly Bill,51.55,24-Nov-25,Cash,155.6,104.05
29543,2.51714E+11,Payment,188.98,1-May-25,Cash,104.05,293.03
29544,2.51714E+11,Monthly Bill,181.47,20-Oct-24,Cash,293.03,111.56
29545,2.51714E+11,Top-up,39.58,7-Sep-24,Bank Transfer,111.56,151.14
29546,2.51714E+11,Monthly Bill,88.14,6-Jul-24,Bank Transfer,151.14,63
29547,2.51714E+11,Payment,58.74,26-Jul-25,Bank Transfer,63,121.74
29548,2.51714E+11,Monthly Bill,77.12,19-Feb-25,Bank Transfer,121.74,44.62
29549,2.51714E+11,Payment,179.88,13-May-24,Bank Transfer,44.62,224.5
29550,2.51721E+11,Refund,56.78,6-Oct-24,Cash,257.9,314.68
29551,2.51721E+11,Top-up,365.28,3-Jun-24,Cash,314.68,679.96
29552,2.51721E+11,Top-up,440.86,6-Dec-24,Cash,679.96,1120.82
29553,2.51721E+11,Top-up,109.76,15-Nov-23,Cash,1120.82,1230.58
29554,2.51721E+11,Top-up,290.18,19-Jan-24,Bank Transfer,1230.58,1520.76
29555,2.51721E+11,Top-up,240.28,22-Nov-25,Bank Transfer,1520.76,1761.04
29556,2.51721E+11,Top-up,297.91,6-Nov-23,Cash,1761.04,2058.95
29557,2.51721E+11,Top-up,326.44,17-Jun-25,Bank Transfer,2058.95,2385.39
29558,2.51721E+11,Top-up,81.26,16-Nov-24,Cash,2385.39,2466.65
29559,2.51721E+11,Adjustment,72.98,30-Jun-24,Bank Transfer,2466.65,2539.63
29560,2.51721E+11,Top-up,278.18,19-Nov-25,Cash,2539.63,2817.81
29561,2.51721E+11,Top-up,400.09,30-Jun-24,Cash,2817.81,3217.9
29562,2.51721E+11,Adjustment,78.86,27-Dec-23,Cash,3217.9,3296.76
29563,2.51721E+11,Adjustment,15.54,21-Apr-25,Cash,3296.76,3312.3
29564,2.51721E+11,Refund,57.73,20-Oct-23,Cash,3312.3,3370.03
29565,2.51721E+11,Top-up,267.09,17-Jul-24,Cash,3370.03,3637.12
29566,2.51721E+11,Refund,3.94,5-Jan-24,Cash,3637.12,3641.06
29567,2.51721E+11,Top-up,310.28,19-Mar-25,Cash,3641.06,3951.34
29568,2.51721E+11,Top-up,328.2,25-Nov-23,Cash,3951.34,4279.54
29569,2.51721E+11,Payment,89.69,15-Sep-24,Cash,4279.54,4189.85
29570,2.51721E+11,Monthly Bill,83.58,29-Jun-25,M-PESA,4189.85,4106.27
29571,2.51721E+11,Top-up,159.37,1-Mar-24,Cash,4106.27,4265.64
29572,2.51721E+11,Adjustment,91.09,3-May-24,Bank Transfer,4265.64,4356.73
29573,2.51721E+11,Monthly Bill,12.36,11-May-24,Cash,4356.73,4344.37
29574,2.51721E+11,Top-up,242.49,18-Oct-25,Cash,4344.37,4586.86
29575,2.51721E+11,Top-up,315.78,16-May-25,Bank Transfer,4586.86,4902.64
29576,2.51721E+11,Top-up,374.46,26-Dec-24,Cash,4902.64,5277.1
29577,2.51721E+11,Adjustment,86.05,29-Jun-24,Cash,5277.1,5363.15
29578,2.51721E+11,Top-up,130.53,24-Dec-24,Cash,5363.15,5493.68
29579,2.51721E+11,Top-up,108.15,28-May-24,Cash,5493.68,5601.83
29580,2.51721E+11,Adjustment,86.52,21-Sep-24,M-PESA,5601.83,5688.35
29581,2.51721E+11,Top-up,46.93,23-Sep-25,Cash,5688.35,5735.28
29582,2.51721E+11,Top-up,185.62,26-Feb-24,M-PESA,5735.28,5920.9
29583,2.51721E+11,Top-up,342.13,7-Sep-25,Cash,5920.9,6263.03
29584,2.51721E+11,Top-up,326.77,1-Dec-25,Cash,6263.03,6589.8
29585,2.51721E+11,Top-up,217.38,6-Aug-25,Cash,6589.8,6807.18
29586,2.51721E+11,Top-up,58.49,4-Dec-24,Bank Transfer,6807.18,6865.67
29587,2.51721E+11,Monthly Bill,43.36,20-Nov-25,Cash,6865.67,6822.31
29588,2.51721E+11,Top-up,240.2,14-Jan-25,M-PESA,6822.31,7062.51
29589,2.51721E+11,Top-up,454.66,28-Feb-25,M-PESA,7062.51,7517.17
29590,2.51773E+11,Top-up,186.89,27-Oct-25,Cash,367.92,554.81
29591,2.51773E+11,Monthly Bill,13.83,30-Sep-25,Cash,554.81,540.98
29592,2.51773E+11,Top-up,284.5,31-Oct-25,Bank Transfer,540.98,825.48
29593,2.51773E+11,Refund,77.11,9-Sep-25,Bank Transfer,825.48,902.59
29594,2.51773E+11,Top-up,250.68,13-Dec-25,Cash,902.59,1153.27
29595,2.51773E+11,Top-up,331.6,17-Dec-25,Bank Transfer,1153.27,1484.87
29596,2.51773E+11,Payment,29.6,13-Sep-25,Cash,1484.87,1455.27
29597,2.51773E+11,Monthly Bill,86.82,2-Oct-25,Cash,1455.27,1368.45
29598,2.51773E+11,Adjustment,78.23,14-Oct-25,Cash,1368.45,1446.68
29599,2.51773E+11,Top-up,437.19,20-Sep-25,M-PESA,1446.68,1883.87
29600,2.51773E+11,Top-up,123.12,7-Nov-25,Cash,1883.87,2006.99
29601,2.51773E+11,Refund,23.89,6-Oct-25,Cash,2006.99,2030.88
29602,2.51773E+11,Top-up,84.59,25-Nov-25,Cash,2030.88,2115.47
29603,2.51773E+11,Monthly Bill,95.66,26-Sep-25,Bank Transfer,2115.47,2019.81
29604,2.51773E+11,Top-up,128.29,19-Sep-25,Bank Transfer,2019.81,2148.1
29605,2.51773E+11,Top-up,98.91,29-Dec-25,Bank Transfer,2148.1,2247.01
29606,2.51773E+11,Top-up,460.36,6-Sep-25,Cash,2247.01,2707.37
29607,2.51773E+11,Top-up,217.79,27-Jan-26,Bank Transfer,2707.37,2925.16
29608,2.51773E+11,Top-up,54.07,24-Nov-25,M-PESA,2925.16,2979.23
29609,2.51773E+11,Top-up,400.94,3-Jan-26,Bank Transfer,2979.23,3380.17
29610,2.51773E+11,Top-up,65.43,7-Sep-25,M-PESA,3380.17,3445.6
29611,2.51773E+11,Refund,99.73,8-Nov-25,Bank Transfer,3445.6,3545.33
29612,2.51773E+11,Top-up,343.92,31-Oct-25,Cash,3545.33,3889.25
29613,2.51785E+11,Top-up,125.89,14-Mar-24,M-PESA,373.31,499.2
29614,2.51785E+11,Top-up,416.46,23-Mar-24,Cash,499.2,915.66
29615,2.51785E+11,Top-up,319.38,5-Mar-25,M-PESA,915.66,1235.04
29616,2.51785E+11,Adjustment,81.91,6-Apr-25,Cash,1235.04,1316.95
29617,2.51785E+11,Top-up,158.92,31-Oct-23,Bank Transfer,1316.95,1475.87
29618,2.51785E+11,Payment,60.27,1-Aug-25,Bank Transfer,1475.87,1415.6
29619,2.51785E+11,Payment,74.37,8-Jun-23,Cash,1415.6,1341.23
29620,2.51785E+11,Refund,28.81,29-Jan-25,Cash,1341.23,1370.04
29621,2.51785E+11,Top-up,353.58,16-Jun-23,M-PESA,1370.04,1723.62
29622,2.51785E+11,Top-up,297.53,14-Oct-24,Cash,1723.62,2021.15
29623,2.51785E+11,Top-up,234.35,24-Feb-24,Cash,2021.15,2255.5
29624,2.51785E+11,Adjustment,1.07,10-Mar-25,Cash,2255.5,2256.57
29625,2.51785E+11,Adjustment,8.29,20-Aug-24,Cash,2256.57,2264.86
29626,2.51785E+11,Adjustment,3.54,20-Jul-23,Cash,2264.86,2268.4
29627,2.51785E+11,Refund,7.75,25-Oct-24,Cash,2268.4,2276.15
29628,2.51785E+11,Top-up,447.07,7-Mar-24,Bank Transfer,2276.15,2723.22
29629,2.51785E+11,Monthly Bill,67.86,21-Mar-23,Cash,2723.22,2655.36
29630,2.51785E+11,Top-up,153.06,19-Dec-23,Cash,2655.36,2808.42
29631,2.51785E+11,Payment,25.72,26-Nov-24,Cash,2808.42,2782.7
29632,2.51785E+11,Adjustment,43.65,17-Dec-24,Cash,2782.7,2826.35
29633,2.51785E+11,Top-up,140.92,30-Jun-23,M-PESA,2826.35,2967.27
29634,2.51785E+11,Top-up,330.62,25-Jul-24,Cash,2967.27,3297.89
29635,2.51785E+11,Top-up,181.42,22-Mar-25,Bank Transfer,3297.89,3479.31
29636,2.51785E+11,Top-up,420.64,19-Apr-25,Cash,3479.31,3899.95
29637,2.51785E+11,Refund,26.19,7-Apr-25,Bank Transfer,3899.95,3926.14
29638,2.51785E+11,Top-up,343.51,7-Dec-25,Bank Transfer,3926.14,4269.65
29639,2.51785E+11,Top-up,267.86,20-Apr-23,Cash,4269.65,4537.51
29640,2.51785E+11,Top-up,485.5,9-Feb-24,Cash,4537.51,5023.01
29641,2.51785E+11,Top-up,211.32,25-Mar-25,M-PESA,5023.01,5234.33
29642,2.51785E+11,Top-up,195.52,17-Nov-24,Cash,5234.33,5429.85
29643,2.51785E+11,Top-up,23.7,2-Jan-25,Bank Transfer,5429.85,5453.55
29644,2.51785E+11,Top-up,278.32,3-Jun-24,Cash,5453.55,5731.87
29645,2.51785E+11,Adjustment,81.08,29-Dec-23,Cash,5731.87,5812.95
29646,2.51785E+11,Top-up,309.02,4-Jul-23,Cash,5812.95,6121.97
29647,2.51785E+11,Top-up,29.14,27-Aug-23,Bank Transfer,6121.97,6151.11
29648,2.51785E+11,Top-up,359.55,22-Aug-25,Cash,6151.11,6510.66
29649,2.51785E+11,Top-up,182.39,15-Feb-25,Cash,6510.66,6693.05
29650,2.51785E+11,Top-up,225.26,2-Apr-23,Cash,6693.05,6918.31
29651,2.51785E+11,Top-up,201.99,10-Dec-23,M-PESA,6918.31,7120.3
29652,2.51785E+11,Top-up,186.83,15-Oct-23,Cash,7120.3,7307.13
29653,2.51785E+11,Top-up,437.12,3-Aug-23,Cash,7307.13,7744.25
29654,2.51785E+11,Top-up,92.64,7-Mar-24,Bank Transfer,7744.25,7836.89
29655,2.51785E+11,Top-up,387.24,13-Feb-25,Cash,7836.89,8224.13
29656,2.51785E+11,Top-up,273,26-Jan-26,Cash,8224.13,8497.13
29657,2.51785E+11,Top-up,257.08,9-Aug-24,Bank Transfer,8497.13,8754.21
29658,2.51797E+11,Top-up,344.2,31-May-24,Cash,364.13,708.33
29659,2.51797E+11,Top-up,352.4,29-Jun-24,Bank Transfer,708.33,1060.73
29660,2.51797E+11,Top-up,423.02,10-Jan-25,M-PESA,1060.73,1483.75
29661,2.51797E+11,Top-up,75.93,14-Sep-25,Cash,1483.75,1559.68
29662,2.51797E+11,Top-up,134.76,10-Apr-25,M-PESA,1559.68,1694.44
29663,2.51797E+11,Top-up,114.55,11-Mar-24,Cash,1694.44,1808.99
29664,2.51797E+11,Top-up,384.88,21-Jul-24,Cash,1808.99,2193.87
29665,2.51797E+11,Payment,60.96,21-Oct-24,Cash,2193.87,2132.91
29666,2.51797E+11,Top-up,81.96,26-Sep-25,Cash,2132.91,2214.87
29667,2.51797E+11,Top-up,346.94,8-Jan-24,Cash,2214.87,2561.81
29668,2.51797E+11,Top-up,302.52,11-Jan-25,Cash,2561.81,2864.33
29669,2.51797E+11,Refund,72.52,5-Mar-24,Cash,2864.33,2936.85
29670,2.51797E+11,Top-up,363.72,24-Sep-25,Bank Transfer,2936.85,3300.57
29671,2.51797E+11,Top-up,469.62,27-Nov-24,Cash,3300.57,3770.19
29672,2.51797E+11,Top-up,132.38,1-Feb-24,Bank Transfer,3770.19,3902.57
29673,2.51797E+11,Top-up,101.33,21-Feb-25,Cash,3902.57,4003.9
29674,2.51797E+11,Payment,63.31,7-Jan-24,Cash,4003.9,3940.59
29675,2.51797E+11,Monthly Bill,72.87,10-Jun-25,M-PESA,3940.59,3867.72
29676,2.51797E+11,Top-up,80.57,9-Apr-24,Cash,3867.72,3948.29
29677,2.51797E+11,Top-up,273.59,29-Jan-25,Cash,3948.29,4221.88
29678,2.51797E+11,Top-up,78.97,24-Jul-25,M-PESA,4221.88,4300.85
29679,2.51797E+11,Refund,27.39,11-Jul-24,M-PESA,4300.85,4328.24
29680,2.51797E+11,Top-up,138.67,8-Jan-24,Cash,4328.24,4466.91
29681,2.51797E+11,Top-up,282.89,12-Jul-25,Cash,4466.91,4749.8
29682,2.51797E+11,Refund,71.25,6-Feb-25,Bank Transfer,4749.8,4821.05
29683,2.51797E+11,Refund,61.8,14-Jan-24,M-PESA,4821.05,4882.85
29684,2.51797E+11,Top-up,317.06,10-Dec-24,Cash,4882.85,5199.91
29685,2.51797E+11,Top-up,358.61,1-Dec-23,Cash,5199.91,5558.52
29686,2.51797E+11,Top-up,449.66,7-Dec-24,Bank Transfer,5558.52,6008.18
29687,2.51797E+11,Top-up,496.98,12-Sep-25,M-PESA,6008.18,6505.16
29688,2.51797E+11,Top-up,86.87,26-Nov-23,Cash,6505.16,6592.03
29689,2.51797E+11,Top-up,19.55,3-Dec-25,Cash,6592.03,6611.58
29690,2.51797E+11,Top-up,306,4-Jun-24,Cash,6611.58,6917.58
29691,2.51797E+11,Payment,64.55,18-Sep-25,Cash,6917.58,6853.03
29692,2.5171E+11,Payment,127.79,18-Nov-25,M-PESA,294.11,421.9
29693,2.5171E+11,Monthly Bill,200.91,4-Jan-26,Cash,421.9,220.99
29694,2.5171E+11,Payment,158.92,29-Nov-25,Bank Transfer,220.99,379.91
29695,2.5171E+11,Monthly Bill,148.45,20-Dec-25,Cash,379.91,231.46
29696,2.5171E+11,Payment,254.51,13-Jan-26,M-PESA,231.46,485.97
29697,2.5171E+11,Monthly Bill,103.22,3-Jan-26,Bank Transfer,485.97,382.75
29698,2.5171E+11,Payment,206.33,15-Jan-26,Cash,382.75,589.08
29699,2.5171E+11,Monthly Bill,289.18,12-Jan-26,Bank Transfer,589.08,299.9
29700,2.5171E+11,Payment,163.23,4-Nov-25,Bank Transfer,299.9,463.13
29701,2.5171E+11,Monthly Bill,133.93,22-Dec-25,Cash,463.13,329.2
29702,2.5171E+11,Payment,123.61,27-Nov-25,M-PESA,329.2,452.81
29703,2.5171E+11,Monthly Bill,269.06,25-Dec-25,M-PESA,452.81,183.75
29704,2.5171E+11,Payment,174.09,26-Dec-25,M-PESA,183.75,357.84
29705,2.5171E+11,Monthly Bill,229,16-Dec-25,Bank Transfer,357.84,128.84
29706,2.5171E+11,Payment,95.46,24-Jan-26,Bank Transfer,128.84,224.3
29707,2.5171E+11,Monthly Bill,103.44,17-Dec-25,M-PESA,224.3,120.86
29708,2.5171E+11,Payment,264.07,19-Jan-26,Bank Transfer,120.86,384.93
29709,2.5171E+11,Monthly Bill,153.67,3-Jan-26,Cash,384.93,231.26
29710,2.5171E+11,Payment,173.13,2-Nov-25,Bank Transfer,231.26,404.39
29711,2.5171E+11,Monthly Bill,270.52,30-Oct-25,Cash,404.39,133.87
29712,2.5171E+11,Payment,119.14,3-Nov-25,M-PESA,133.87,253.01
29713,2.5171E+11,Monthly Bill,77.31,28-Dec-25,Cash,253.01,175.7
29714,2.5171E+11,Payment,88.54,25-Dec-25,M-PESA,175.7,264.24
29715,2.5171E+11,Monthly Bill,206.09,16-Dec-25,M-PESA,264.24,58.15
29716,2.5171E+11,Payment,154.81,5-Nov-25,Bank Transfer,58.15,212.96
29717,2.5171E+11,Adjustment,54.44,20-Nov-25,Cash,212.96,158.52
29718,2.5171E+11,Payment,210.7,2-Jan-26,Bank Transfer,158.52,369.22
29719,2.5171E+11,Monthly Bill,64.54,22-Dec-25,M-PESA,369.22,304.68
29720,2.5171E+11,Payment,108.26,23-Jan-26,M-PESA,304.68,412.94
29721,2.5171E+11,Refund,23.71,20-Dec-25,M-PESA,412.94,436.65
29722,2.51719E+11,Payment,115.8,30-Jul-24,M-PESA,115.61,231.41
29723,2.51719E+11,Monthly Bill,145.01,12-May-25,Cash,231.41,86.4
29724,2.51719E+11,Payment,77.63,3-Feb-24,Bank Transfer,86.4,164.03
29725,2.51719E+11,Monthly Bill,117.69,10-Jun-23,Cash,164.03,46.34
29726,2.51719E+11,Payment,73.28,3-Oct-23,Bank Transfer,46.34,119.62
29727,2.51719E+11,Top-up,43.76,25-Jun-24,M-PESA,119.62,163.38
29728,2.51719E+11,Payment,245.06,16-Jan-24,Cash,163.38,408.44
29729,2.51719E+11,Top-up,5.29,8-May-24,Cash,408.44,413.73
29730,2.51719E+11,Top-up,13.43,19-Jun-23,Bank Transfer,413.73,427.16
29731,2.51719E+11,Monthly Bill,284.85,26-Apr-24,M-PESA,427.16,142.31
29732,2.51719E+11,Payment,230.44,6-Nov-24,Bank Transfer,142.31,372.75
29733,2.51719E+11,Monthly Bill,244.29,5-Jun-23,M-PESA,372.75,128.46
29734,2.51719E+11,Payment,103.36,13-Jun-25,M-PESA,128.46,231.82
29735,2.51719E+11,Monthly Bill,144.28,19-Nov-24,Cash,231.82,87.54
29736,2.51719E+11,Refund,8.14,2-Feb-24,M-PESA,87.54,95.68
29737,2.51719E+11,Monthly Bill,153.71,31-Jul-25,Cash,95.68,-58.03
29738,2.51719E+11,Payment,106.81,26-Jul-23,Bank Transfer,-58.03,48.78
29739,2.51719E+11,Monthly Bill,197.15,7-Dec-24,M-PESA,48.78,-148.37
29740,2.51719E+11,Payment,111.61,23-Jul-23,Cash,-148.37,-36.76
29741,2.51719E+11,Monthly Bill,79.35,10-Jul-24,Bank Transfer,-36.76,-116.11
29742,2.51719E+11,Payment,189.82,16-Jul-23,M-PESA,-116.11,73.71
29743,2.51719E+11,Monthly Bill,123.74,26-Aug-25,Cash,73.71,-50.03
29744,2.51719E+11,Payment,151.1,11-Sep-24,Bank Transfer,-50.03,101.07
29745,2.51719E+11,Refund,11.17,16-Sep-23,Cash,101.07,112.24
29746,2.51719E+11,Payment,230.71,27-Mar-25,Bank Transfer,112.24,342.95
29747,2.51719E+11,Monthly Bill,170.41,9-Jan-25,Bank Transfer,342.95,172.54
29748,2.51719E+11,Payment,82.07,15-Nov-23,M-PESA,172.54,254.61
29749,2.51719E+11,Refund,43.45,13-May-25,Cash,254.61,298.06
29750,2.51719E+11,Payment,84.14,21-Apr-25,Cash,298.06,382.2
29751,2.51719E+11,Monthly Bill,76.31,4-Feb-25,Bank Transfer,382.2,305.89
29752,2.51719E+11,Refund,24.24,15-Sep-23,M-PESA,305.89,330.13
29753,2.51719E+11,Top-up,51.58,19-Oct-24,Bank Transfer,330.13,381.71
29754,2.51719E+11,Payment,51.34,14-Mar-25,M-PESA,381.71,433.05
29755,2.51719E+11,Monthly Bill,271,26-Jan-24,Bank Transfer,433.05,162.05
29756,2.51719E+11,Payment,236.15,14-Mar-24,Cash,162.05,398.2
29757,2.51719E+11,Monthly Bill,175.2,4-Mar-25,M-PESA,398.2,223
29758,2.51719E+11,Payment,276.75,21-Jan-24,M-PESA,223,499.75
29759,2.51719E+11,Monthly Bill,218.46,13-Nov-23,M-PESA,499.75,281.29
29760,2.51719E+11,Payment,224.1,6-May-24,M-PESA,281.29,505.39
29761,2.51722E+11,Top-up,450.12,20-Sep-25,Cash,202.25,652.37
29762,2.51722E+11,Monthly Bill,73.06,5-Jan-26,Cash,652.37,579.31
29763,2.51722E+11,Payment,51.86,11-Jan-26,Cash,579.31,527.45
29764,2.51722E+11,Top-up,468.44,15-Nov-25,M-PESA,527.45,995.89
29765,2.51722E+11,Refund,25.84,15-Jun-25,Cash,995.89,1021.73
29766,2.51722E+11,Top-up,20.84,13-Oct-25,Cash,1021.73,1042.57
29767,2.51722E+11,Top-up,256.9,29-May-25,Cash,1042.57,1299.47
29768,2.51722E+11,Top-up,105.78,24-Nov-25,Bank Transfer,1299.47,1405.25
29769,2.51722E+11,Top-up,343.69,28-Dec-25,Cash,1405.25,1748.94
29770,2.51722E+11,Top-up,55.79,31-Jul-25,Cash,1748.94,1804.73
29771,2.51722E+11,Top-up,445.76,8-Jan-26,Cash,1804.73,2250.49
29772,2.51722E+11,Top-up,255.12,14-Oct-25,Cash,2250.49,2505.61
29773,2.51722E+11,Top-up,123.58,4-Jun-25,Bank Transfer,2505.61,2629.19
29774,2.51722E+11,Top-up,303.98,20-Nov-25,M-PESA,2629.19,2933.17
29775,2.51722E+11,Top-up,288.39,28-Oct-25,Cash,2933.17,3221.56
29776,2.51722E+11,Top-up,120.07,22-Aug-25,Cash,3221.56,3341.63
29777,2.51722E+11,Top-up,469.37,23-Jul-25,Bank Transfer,3341.63,3811
29778,2.51722E+11,Top-up,130.93,20-Oct-25,Cash,3811,3941.93
29779,2.51722E+11,Top-up,470.29,3-Sep-25,Cash,3941.93,4412.22
29780,2.51722E+11,Top-up,170.31,24-Oct-25,M-PESA,4412.22,4582.53
29781,2.51722E+11,Top-up,404.43,13-Sep-25,Cash,4582.53,4986.96
29782,2.51722E+11,Top-up,53.88,24-May-25,M-PESA,4986.96,5040.84
29783,2.51722E+11,Top-up,348.31,11-Jul-25,Cash,5040.84,5389.15
29784,2.51722E+11,Top-up,90.68,10-Dec-25,Cash,5389.15,5479.83
29785,2.51722E+11,Payment,22.73,10-May-25,Bank Transfer,5479.83,5457.1
29786,2.51722E+11,Top-up,281.78,23-Nov-25,Cash,5457.1,5738.88
29787,2.51722E+11,Top-up,191.38,21-Jun-25,Cash,5738.88,5930.26
29788,2.51722E+11,Monthly Bill,20.76,11-Jan-26,Bank Transfer,5930.26,5909.5
29789,2.51722E+11,Top-up,460.7,17-Jan-26,Cash,5909.5,6370.2
