"DATA_ID","MSISDN","SESSION_START_TIME","SESSION_END_TIME","DATA_VOLUME_MB","SERVICE_TYPE","APN","CHARGE_AMOUNT"
5418,"+251781905410",19-JUL-24 07.58.18.286779000 PM,19-JUL-24 09.49.53.032408000 PM,3053.75,"WiFi","mms",30.54
5419,"+251781905410",05-MAY-24 09.30.48.736548000 AM,05-MAY-24 10.54.22.439962000 AM,4587.4,"4G","wapservice",45.87
5420,"+251781905410",03-JUN-24 02.08.34.228957000 PM,03-JUN-24 03.46.54.262062000 PM,4698.34,"5G","wapservice",46.98
5421,"+251781905410",28-JUN-24 04.37.14.949305000 PM,28-JUN-24 04.43.10.680091000 PM,2426.22,"4G","mms",24.26
5422,"+251781905410",22-MAY-24 02.25.18.035403000 AM,22-MAY-24 03.09.02.462118000 AM,290.73,"4G","vpn",2.91
5423,"+251781905410",21-JUN-24 10.32.06.563903000 PM,21-JUN-24 11.39.00.800667000 PM,2943.2,"4G","wapservice",29.43
5424,"+251794397332",09-APR-24 11.33.18.442526000 AM,09-APR-24 12.18.28.508539000 PM,4178.43,"3G","internet",41.78
5425,"+251794397332",28-APR-24 02.30.43.825718000 PM,28-APR-24 02.41.01.296784000 PM,3314.25,"3G","mms",33.14
5426,"+251794397332",03-JUN-24 03.13.27.114750000 AM,03-JUN-24 04.16.42.310296000 AM,1752.24,"4G","mms",17.52
5427,"+25173898289.",21-FEB-25 12.04.34.871053000 AM,21-FEB-25 12.21.56.796430000 AM,1378.9,"WiFi","mms",13.79
5428,"+25173898289.",25-JAN-25 07.40.07.341054000 PM,25-JAN-25 09.23.01.316829000 PM,777.55,"4G","vpn",7.78
5429,"+25173898289.",19-MAR-25 12.59.13.474305000 AM,19-MAR-25 01.16.24.758857000 AM,537.79,"4G","internet",5.38
5430,"+25173898289.",29-JAN-25 04.19.38.170624000 PM,29-JAN-25 04.33.55.671409000 PM,2609.86,"3G","vpn",26.1
5431,"+25173898289.",03-FEB-25 12.56.09.018663000 PM,03-FEB-25 02.44.25.785160000 PM,4865.92,"3G","vpn",48.66
5432,"+25173898289.",25-JAN-25 03.49.34.979061000 PM,25-JAN-25 04.18.21.583183000 PM,3371.92,"4G","vpn",33.72
5433,"+251748467699",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.45.45.155844000 AM,1096.89,"4G","vpn",10.97
5434,"+251748467699",23-DEC-25 08.59.13.395922000 PM,23-DEC-25 10.28.29.666586000 PM,4904.17,"4G","mms",49.04
5435,"+251748467699",31-DEC-25 07.43.06.518857000 PM,31-DEC-25 07.52.39.101934000 PM,3354.8,"3G","internet",33.55
5436,"+251755127241",06-OCT-24 04.04.44.025024000 AM,06-OCT-24 05.48.24.602946000 AM,1290.48,"4G","vpn",12.9
5437,"+251755127241",08-DEC-24 05.00.35.383210000 AM,08-DEC-24 06.45.38.473482000 AM,3222.74,"4G","vpn",32.23
5438,"+251755127241",17-SEP-24 05.02.26.825438000 PM,17-SEP-24 05.29.18.498895000 PM,4048.84,"2G","wapservice",40.49
5439,"+251755127241",30-NOV-24 03.36.19.485755000 AM,30-NOV-24 05.20.04.442991000 AM,82.35,"3G","wapservice",0.82
5440,"+251765634410",04-FEB-24 05.42.10.376983000 PM,04-FEB-24 06.34.00.117378000 PM,477.31,"WiFi","wapservice",4.77
5441,"+251765634410",05-MAY-24 04.01.20.144095000 AM,05-MAY-24 05.09.35.999589000 AM,4276.21,"3G","internet",42.76
5442,"+251765634410",24-APR-24 01.15.52.585990000 AM,24-APR-24 01.30.18.506308000 AM,4441.19,"WiFi","vpn",44.41
5443,"+251765634410",05-FEB-24 09.08.22.801076000 PM,05-FEB-24 10.36.24.919944000 PM,2639.51,"4G","vpn",26.4
5444,"+251765634410",17-MAR-24 09.41.32.676484000 AM,17-MAR-24 10.00.55.257111000 AM,2462.11,"4G","vpn",24.62
5445,"+251778969048",19-FEB-24 04.30.33.755324000 AM,19-FEB-24 05.04.54.374498000 AM,4481.58,"3G","wapservice",44.82
5446,"+251778969048",08-DEC-23 10.15.29.602900000 AM,08-DEC-23 11.58.42.745037000 AM,3758.52,"4G","vpn",37.59
5447,"+251778969048",22-FEB-24 10.47.11.593531000 PM,23-FEB-24 12.08.39.014784000 AM,4805.78,"2G","mms",48.06
5448,"+251778969048",30-NOV-23 10.22.11.515071000 PM,30-NOV-23 11.15.50.927103000 PM,2354.35,"4G","vpn",23.54
5449,"+251778969048",20-JAN-24 03.21.46.735204000 AM,20-JAN-24 03.37.29.744130000 AM,46.84,"3G","vpn",0.47
5450,"+251778969048",22-FEB-24 02.43.52.377297000 PM,22-FEB-24 03.30.54.063331000 PM,4167.13,"4G","wapservice",41.67
5451,"+251783262467",05-APR-24 08.27.33.768670000 AM,05-APR-24 10.11.41.763652000 AM,2381.38,"4G","wapservice",23.81
5452,"+251783262467",05-JUN-24 12.47.40.443257000 AM,05-JUN-24 12.54.59.044814000 AM,4927.57,"4G","internet",49.28
5453,"+251783262467",17-JUN-24 05.46.14.168880000 AM,17-JUN-24 07.30.56.024948000 AM,2089.29,"4G","internet",20.89
5454,"+251783262467",10-MAY-24 09.08.37.521283000 PM,10-MAY-24 10.39.22.962834000 PM,2061.43,"3G","wapservice",20.61
5455,"+251783262467",22-APR-24 10.57.45.242598000 PM,23-APR-24 12.14.04.145883000 AM,829.6,"4G","vpn",8.3
5456,"+251783262467",25-MAR-24 06.52.31.589060000 AM,25-MAR-24 07.06.03.181542000 AM,1686.52,"3G","wapservice",16.87
5457,"+251783262467",31-MAY-24 05.23.28.464981000 AM,31-MAY-24 05.49.33.988555000 AM,1535.63,"4G","wapservice",15.36
5458,"+251793492276",08-JUL-25 03.47.24.119404000 PM,08-JUL-25 05.30.22.032902000 PM,460.83,"3G","internet",4.61
5459,"+251793492276",22-APR-25 09.06.19.341452000 PM,22-APR-25 10.08.24.852683000 PM,2688.61,"4G","mms",26.89
5460,"+251793492276",24-JUN-25 06.13.25.381046000 PM,24-JUN-25 07.23.30.178939000 PM,3055.88,"3G","internet",30.56
5461,"+251793492276",21-JUN-25 12.49.52.401335000 AM,21-JUN-25 01.57.49.078017000 AM,2061.3,"4G","vpn",20.61
5462,"+251708997582",02-JAN-26 12.06.08.912667000 AM,02-JAN-26 01.48.32.689235000 AM,2358.7,"3G","wapservice",23.59
5463,"+251708997582",18-OCT-25 03.57.56.534372000 PM,18-OCT-25 05.48.03.411638000 PM,2631.35,"4G","wapservice",26.31
5464,"+251708997582",28-DEC-25 11.46.32.234787000 AM,28-DEC-25 12.02.53.800372000 PM,3094.64,"5G","wapservice",30.95
5465,"+251708997582",13-DEC-25 03.26.15.870378000 PM,13-DEC-25 04.39.33.382711000 PM,2097.63,"3G","mms",20.98
5466,"+251708997582",04-NOV-25 04.13.14.127888000 AM,04-NOV-25 04.34.55.555215000 AM,1427.18,"3G","vpn",14.27
5467,"+251708997582",06-NOV-25 09.19.14.021497000 PM,06-NOV-25 10.32.17.009918000 PM,3146.2,"4G","mms",31.46
5468,"+251708997582",18-JAN-26 01.32.22.664497000 PM,18-JAN-26 02.45.34.118806000 PM,1456.44,"WiFi","vpn",14.56
5469,"+251708997582",01-NOV-25 11.02.30.475435000 AM,01-NOV-25 12.08.17.566397000 PM,644.54,"3G","mms",6.45
5470,"+251717279317",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.52.13.053767000 AM,680.07,"4G","mms",6.8
5471,"+251717279317",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.08.58.587943000 AM,2583.77,"WiFi","mms",25.84
5472,"+251717279317",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.34.46.438147000 AM,2585.19,"2G","wapservice",25.85
5473,"+251717279317",31-JAN-26 09.10.11.177621000 AM,31-JAN-26 10.02.01.927055000 AM,2956.23,"4G","internet",29.56
5474,"+251723944748",16-NOV-24 12.49.15.454438000 AM,16-NOV-24 02.05.40.457939000 AM,3318.35,"4G","internet",33.18
5475,"+251723944748",02-JAN-25 08.32.46.792202000 AM,02-JAN-25 10.10.13.469727000 AM,2511.11,"4G","wapservice",25.11
5476,"+251723944748",06-FEB-25 02.17.19.400851000 PM,06-FEB-25 02.25.37.458118000 PM,1715.03,"4G","internet",17.15
5477,"+251737283491",27-NOV-23 10.55.49.493464000 AM,27-NOV-23 11.02.19.958107000 AM,3486.19,"4G","vpn",34.86
5478,"+251737283491",27-DEC-23 08.40.57.890990000 AM,27-DEC-23 09.19.09.375194000 AM,2921.33,"4G","wapservice",29.21
5479,"+251737283491",30-OCT-23 02.38.13.438963000 AM,30-OCT-23 03.19.22.786647000 AM,1292.31,"WiFi","vpn",12.92
5480,"+251737283491",08-DEC-23 09.56.16.880690000 AM,08-DEC-23 11.14.55.847961000 AM,3394.18,"4G","wapservice",33.94
5481,"+251737283491",17-JAN-24 02.38.32.146268000 AM,17-JAN-24 04.29.36.186467000 AM,3549.73,"4G","vpn",35.5
5482,"+251742113368",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.37.56.636795000 AM,3537.72,"4G","internet",35.38
5483,"+251742113368",10-JAN-26 03.54.20.464063000 AM,10-JAN-26 05.16.17.935355000 AM,2055.01,"4G","wapservice",20.55
5484,"+251742113368",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.37.57.228570000 AM,2899.9,"4G","mms",29
5485,"+251755202043",21-SEP-25 12.54.21.928869000 AM,21-SEP-25 02.52.51.502942000 AM,3059.19,"4G","internet",30.59
5486,"+251755202043",09-JUL-25 11.41.47.658701000 AM,09-JUL-25 12.57.42.629290000 PM,4074.76,"4G","internet",40.75
5487,"+251755202043",23-JUL-25 11.43.18.208764000 AM,23-JUL-25 01.19.46.933549000 PM,1413.34,"2G","vpn",14.13
5488,"+251755202043",28-AUG-25 10.56.10.332229000 AM,28-AUG-25 10.59.21.544279000 AM,4137.47,"WiFi","wapservice",41.37
5489,"+25176888691.",16-MAY-25 08.25.11.393156000 PM,16-MAY-25 09.33.30.261921000 PM,3474.41,"4G","mms",34.74
5490,"+25176888691.",10-JUN-25 01.28.56.022659000 PM,10-JUN-25 02.56.14.287534000 PM,203.12,"4G","wapservice",2.03
5491,"+25176888691.",10-APR-25 02.44.59.345717000 PM,10-APR-25 04.44.17.055706000 PM,1911.81,"4G","wapservice",19.12
5492,"+251777615884",29-DEC-25 05.50.52.268913000 AM,29-DEC-25 07.28.49.902751000 AM,530.62,"2G","mms",5.31
5493,"+251777615884",20-NOV-25 04.50.27.607099000 PM,20-NOV-25 06.19.29.420653000 PM,3063.09,"4G","vpn",30.63
5494,"+251777615884",18-OCT-25 09.12.56.044682000 PM,18-OCT-25 09.40.05.214182000 PM,2684.87,"3G","vpn",26.85
5495,"+251777615884",03-DEC-25 03.07.40.595680000 AM,03-DEC-25 03.56.20.996798000 AM,2671.92,"4G","internet",26.72
5496,"+251777615884",14-NOV-25 12.01.03.317415000 AM,14-NOV-25 01.02.41.971225000 AM,445.6,"3G","wapservice",4.46
5497,"+251777615884",27-NOV-25 12.51.55.809570000 PM,27-NOV-25 02.10.38.039223000 PM,1301.21,"4G","internet",13.01
5498,"+251777615884",01-NOV-25 08.59.41.011581000 AM,01-NOV-25 10.50.03.527139000 AM,511.68,"4G","vpn",5.12
5499,"+251784497398",24-JAN-26 03.07.45.629966000 PM,24-JAN-26 04.38.42.233300000 PM,3414.92,"4G","internet",34.15
5500,"+251784497398",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.29.01.983410000 AM,3092.42,"4G","internet",30.92
5501,"+251784497398",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.08.23.436618000 AM,962.19,"4G","mms",9.62
5502,"+251797616644",09-MAY-24 06.39.01.002751000 AM,09-MAY-24 07.14.48.715167000 AM,4853.54,"4G","vpn",48.54
5503,"+251797616644",29-MAY-24 01.28.12.731425000 AM,29-MAY-24 03.07.30.016013000 AM,1902.49,"4G","vpn",19.02
5504,"+251797616644",26-MAR-24 07.36.05.335906000 AM,26-MAR-24 08.43.56.028316000 AM,1048.13,"4G","wapservice",10.48
5505,"+251797616644",22-MAR-24 02.38.05.685803000 PM,22-MAR-24 03.41.56.595618000 PM,1447.49,"4G","mms",14.47
5506,"+251731918470",03-AUG-25 06.17.21.775014000 AM,03-AUG-25 07.00.54.331582000 AM,4875.21,"4G","wapservice",48.75
5507,"+251731918470",25-JUL-25 08.20.50.322570000 PM,25-JUL-25 08.34.59.038303000 PM,43.8,"4G","vpn",0.44
5508,"+251731918470",23-JUL-25 01.05.48.391130000 AM,23-JUL-25 01.35.56.561111000 AM,3000.53,"4G","internet",30.01
5509,"+251744051087",08-JUN-24 11.51.18.409377000 PM,09-JUN-24 01.37.39.088581000 AM,4974.04,"4G","mms",49.74
5510,"+251744051087",14-MAY-24 11.23.53.552254000 PM,14-MAY-24 11.59.06.140964000 PM,4112.32,"3G","wapservice",41.12
5511,"+251744051087",10-JUN-24 12.26.29.534984000 PM,10-JUN-24 12.54.26.104369000 PM,1569.64,"2G","wapservice",15.7
5512,"+251744051087",03-JUN-24 09.23.23.853805000 AM,03-JUN-24 10.57.03.145366000 AM,4416.07,"4G","vpn",44.16
5513,"+251753461220",20-FEB-23 09.21.40.455166000 AM,20-FEB-23 09.50.33.470068000 AM,4761.56,"2G","internet",47.62
5514,"+251753461220",09-JAN-23 12.18.32.047973000 PM,09-JAN-23 12.54.45.761820000 PM,431.54,"2G","vpn",4.32
5515,"+251753461220",01-MAR-23 03.51.27.617417000 AM,01-MAR-23 05.33.18.474789000 AM,4132.36,"4G","wapservice",41.32
5516,"+251764323900",07-APR-23 10.40.31.779774000 AM,07-APR-23 12.12.58.445207000 PM,2602.38,"4G","internet",26.02
5517,"+251764323900",21-MAR-23 10.24.04.007420000 PM,21-MAR-23 11.27.09.611032000 PM,3873.88,"4G","wapservice",38.74
5518,"+251764323900",01-JUN-23 08.49.37.720034000 PM,01-JUN-23 09.27.49.222156000 PM,2208.98,"3G","internet",22.09
5519,"+251774658659",04-FEB-23 09.33.41.952090000 PM,04-FEB-23 09.43.32.730199000 PM,493.45,"4G","wapservice",4.93
5520,"+251774658659",22-APR-23 07.58.59.846884000 PM,22-APR-23 09.09.20.889488000 PM,2908.91,"2G","vpn",29.09
5521,"+251774658659",29-APR-23 09.49.26.191582000 AM,29-APR-23 11.32.52.700940000 AM,4413.3,"4G","wapservice",44.13
5522,"+251787624845",05-JUN-23 10.21.30.496332000 AM,05-JUN-23 11.21.27.094576000 AM,4503.45,"4G","mms",45.03
5523,"+251787624845",07-JUN-23 12.36.11.569756000 PM,07-JUN-23 02.03.56.535424000 PM,540.48,"4G","vpn",5.4
5524,"+251787624845",13-MAY-23 07.34.55.258008000 PM,13-MAY-23 08.15.57.446057000 PM,1619.77,"4G","wapservice",16.2
5525,"+251787624845",10-MAY-23 08.36.40.229384000 AM,10-MAY-23 09.40.18.166123000 AM,1987.28,"4G","mms",19.87
5526,"+251787624845",04-JUN-23 09.57.32.981788000 PM,04-JUN-23 11.57.27.126028000 PM,1557.95,"4G","mms",15.58
5527,"+251787624845",09-MAY-23 01.13.20.780160000 AM,09-MAY-23 02.36.24.641615000 AM,3075.68,"3G","mms",30.76
5528,"+251787624845",29-APR-23 09.30.03.676877000 AM,29-APR-23 11.18.35.266606000 AM,471.02,"4G","internet",4.71
5529,"+251787624845",08-APR-23 07.54.59.995056000 PM,08-APR-23 08.31.27.755598000 PM,2358.7,"4G","internet",23.59
5530,"+251798490891",12-JUL-25 12.20.53.662213000 AM,12-JUL-25 12.54.50.477659000 AM,1498.01,"4G","internet",14.98
5531,"+251798490891",04-SEP-25 03.06.47.152721000 AM,04-SEP-25 03.28.37.405058000 AM,3716.83,"4G","mms",37.17
5532,"+251798490891",19-JUL-25 12.19.04.602679000 PM,19-JUL-25 01.53.31.711265000 PM,4935.41,"4G","mms",49.35
5533,"+251798490891",18-AUG-25 09.38.12.188023000 PM,18-AUG-25 11.06.02.498169000 PM,1331.4,"3G","internet",13.31
5534,"+251798490891",30-AUG-25 05.43.46.147511000 AM,30-AUG-25 06.07.18.997615000 AM,1737.08,"3G","vpn",17.37
5535,"+251798490891",26-JUN-25 08.44.35.674044000 AM,26-JUN-25 10.43.11.262694000 AM,575.54,"4G","mms",5.76
5536,"+251798490891",25-JUN-25 02.16.40.630497000 AM,25-JUN-25 04.02.04.804002000 AM,4470.37,"3G","mms",44.7
5537,"+251707750801",05-NOV-24 01.23.18.387609000 PM,05-NOV-24 01.57.27.216641000 PM,194.52,"4G","mms",1.95
5538,"+251707750801",17-SEP-24 01.54.11.836093000 AM,17-SEP-24 03.18.36.766169000 AM,2655.62,"4G","wapservice",26.56
5539,"+251707750801",18-SEP-24 06.25.49.687339000 AM,18-SEP-24 08.09.37.086343000 AM,3802.75,"3G","internet",38.03
5540,"+251707750801",24-SEP-24 07.52.03.788220000 AM,24-SEP-24 09.24.51.839877000 AM,3268.4,"4G","wapservice",32.68
5541,"+251707750801",11-NOV-24 07.59.08.969881000 PM,11-NOV-24 09.34.23.677232000 PM,4299.72,"4G","wapservice",43
5542,"+251707750801",01-DEC-24 03.09.29.290049000 PM,01-DEC-24 04.46.12.982130000 PM,4917.6,"3G","internet",49.18
5543,"+251707750801",25-NOV-24 01.59.21.945039000 PM,25-NOV-24 03.03.44.363335000 PM,3985.36,"4G","wapservice",39.85
5544,"+251707750801",12-SEP-24 08.21.44.607247000 PM,12-SEP-24 09.45.07.779480000 PM,2046.44,"3G","internet",20.46
5545,"+251715464806",02-DEC-25 03.05.10.824963000 PM,02-DEC-25 04.50.27.222865000 PM,844.39,"4G","mms",8.44
5546,"+251715464806",08-JAN-26 09.46.13.345578000 AM,08-JAN-26 10.06.36.469192000 AM,3834.08,"4G","mms",38.34
5547,"+251715464806",08-DEC-25 08.19.30.917876000 PM,08-DEC-25 08.28.36.518009000 PM,886.76,"4G","vpn",8.87
5548,"+251715464806",19-NOV-25 10.26.09.288108000 PM,19-NOV-25 11.11.20.668417000 PM,4133.52,"4G","vpn",41.34
5549,"+251715464806",20-JAN-26 11.07.41.925825000 AM,20-JAN-26 11.56.14.971384000 AM,3348.05,"4G","wapservice",33.48
5550,"+251715464806",30-JAN-26 09.33.24.414101000 PM,30-JAN-26 10.41.40.693089000 PM,3741.77,"4G","internet",37.42
5551,"+251727339472",19-OCT-23 06.24.29.972888000 PM,19-OCT-23 06.25.32.968272000 PM,1208.35,"4G","vpn",12.08
5552,"+251727339472",24-OCT-23 07.39.41.733177000 AM,24-OCT-23 08.22.07.967180000 AM,738.62,"4G","vpn",7.39
5553,"+251727339472",27-AUG-23 01.59.21.781204000 AM,27-AUG-23 03.09.26.198236000 AM,4765.81,"4G","internet",47.66
5554,"+251727339472",17-OCT-23 12.56.11.788769000 AM,17-OCT-23 02.40.21.278190000 AM,3561.69,"WiFi","mms",35.62
5555,"+251735401027",20-SEP-22 06.08.30.992570000 AM,20-SEP-22 07.47.56.400025000 AM,3220.87,"4G","vpn",32.21
5556,"+251735401027",27-SEP-22 06.00.22.647731000 PM,27-SEP-22 06.03.29.419284000 PM,458.92,"4G","mms",4.59
5557,"+251735401027",17-AUG-22 06.37.53.404607000 PM,17-AUG-22 07.18.00.712964000 PM,1331.22,"4G","wapservice",13.31
5558,"+251735401027",16-NOV-22 11.30.53.761657000 PM,17-NOV-22 01.15.06.246463000 AM,4769.04,"4G","mms",47.69
5559,"+251735401027",11-NOV-22 06.45.37.642769000 AM,11-NOV-22 08.44.42.770079000 AM,2507.54,"4G","mms",25.08
5560,"+251735401027",03-OCT-22 09.45.22.856653000 PM,03-OCT-22 11.06.21.318667000 PM,2417.12,"4G","wapservice",24.17
5561,"+251735401027",13-SEP-22 02.12.08.835765000 AM,13-SEP-22 02.28.58.262093000 AM,1980.82,"4G","internet",19.81
5562,"+251735401027",28-OCT-22 10.32.42.026242000 PM,28-OCT-22 11.44.51.047509000 PM,395.9,"4G","mms",3.96
5563,"+251744130621",08-JAN-25 01.39.39.824801000 PM,08-JAN-25 02.24.06.638454000 PM,3184.71,"5G","mms",31.85
5564,"+251744130621",27-DEC-24 06.49.45.295732000 PM,27-DEC-24 07.44.58.882873000 PM,5.04,"4G","mms",0.05
5565,"+251744130621",24-JAN-25 10.42.33.408511000 AM,24-JAN-25 10.59.11.720812000 AM,2.34,"4G","mms",0.02
5566,"+251744130621",27-JAN-25 02.08.11.609113000 AM,27-JAN-25 03.10.41.928957000 AM,2951.49,"4G","wapservice",29.51
5567,"+251744130621",26-NOV-24 12.21.45.055181000 AM,26-NOV-24 01.17.58.993897000 AM,1326.06,"3G","vpn",13.26
5568,"+251744130621",17-NOV-24 05.40.41.296698000 AM,17-NOV-24 06.12.02.380999000 AM,4412.07,"4G","vpn",44.12
5569,"+251744130621",12-DEC-24 08.09.13.351649000 AM,12-DEC-24 09.32.53.155044000 AM,4738.77,"4G","vpn",47.39
5570,"+251758306667",26-SEP-25 05.00.38.805738000 PM,26-SEP-25 05.22.16.998629000 PM,4047.81,"4G","mms",40.48
5571,"+251758306667",22-AUG-25 08.58.34.932121000 PM,22-AUG-25 10.10.43.504718000 PM,2680.54,"4G","vpn",26.81
5572,"+251758306667",26-OCT-25 02.56.29.160992000 AM,26-OCT-25 03.01.55.753351000 AM,2859.35,"3G","wapservice",28.59
5573,"+251758306667",20-SEP-25 05.11.47.253804000 AM,20-SEP-25 06.11.56.283645000 AM,2201.9,"4G","internet",22.02
5574,"+251758306667",09-SEP-25 08.29.48.697086000 PM,09-SEP-25 09.49.06.427703000 PM,1425.1,"2G","wapservice",14.25
5575,"+251758306667",18-SEP-25 10.36.39.345044000 AM,18-SEP-25 11.34.48.191895000 AM,1118.33,"4G","vpn",11.18
5576,"+251768140689",24-JUN-24 06.34.29.055147000 PM,24-JUN-24 07.33.36.535000000 PM,3710.01,"4G","internet",37.1
5577,"+251768140689",23-MAY-24 12.04.05.368294000 AM,23-MAY-24 12.34.48.888845000 AM,599.15,"4G","internet",5.99
5578,"+251768140689",09-APR-24 07.19.53.875657000 PM,09-APR-24 08.58.35.036799000 PM,4479.32,"4G","vpn",44.79
5579,"+251768140689",10-APR-24 07.59.27.492185000 AM,10-APR-24 09.08.16.752904000 AM,2768.96,"4G","wapservice",27.69
5580,"+251768140689",24-JUN-24 07.38.01.033586000 PM,24-JUN-24 08.00.42.075994000 PM,1040.12,"3G","vpn",10.4
5581,"+251768140689",16-JUN-24 05.12.55.329671000 PM,16-JUN-24 06.02.03.673334000 PM,634.62,"3G","wapservice",6.35
5582,"+251768140689",18-MAR-24 06.52.24.949911000 PM,18-MAR-24 08.39.47.982418000 PM,1442.76,"4G","vpn",14.43
5583,"+251775444426",18-NOV-25 09.32.10.903368000 AM,18-NOV-25 09.50.46.959126000 AM,3467.94,"4G","wapservice",34.68
5584,"+251775444426",21-NOV-25 05.12.15.634793000 PM,21-NOV-25 05.59.43.536229000 PM,1038.09,"3G","internet",10.38
5585,"+251775444426",20-OCT-25 10.52.58.162680000 PM,20-OCT-25 11.33.30.247179000 PM,2993.69,"4G","internet",29.94
5586,"+251775444426",14-JAN-26 07.41.04.233149000 AM,14-JAN-26 08.47.53.984381000 AM,2941.55,"3G","mms",29.42
5587,"+251785848411",03-DEC-25 06.46.23.686652000 AM,03-DEC-25 08.17.54.982870000 AM,2948.26,"4G","mms",29.48
5588,"+251785848411",09-OCT-25 01.16.52.781507000 AM,09-OCT-25 01.23.53.465670000 AM,908.83,"4G","mms",9.09
5589,"+251785848411",16-OCT-25 05.16.08.950849000 PM,16-OCT-25 05.32.07.908618000 PM,3791.01,"3G","internet",37.91
5590,"+251785848411",01-NOV-25 06.29.46.195509000 AM,01-NOV-25 08.08.04.028152000 AM,2318.59,"4G","vpn",23.19
5591,"+251798065431",05-MAY-25 08.37.31.204756000 AM,05-MAY-25 08.44.34.483884000 AM,2891.72,"4G","vpn",28.92
5592,"+251798065431",06-MAY-25 08.20.37.199263000 PM,06-MAY-25 08.42.00.093242000 PM,4992.22,"4G","vpn",49.92
5593,"+251798065431",25-MAY-25 05.41.51.087165000 PM,25-MAY-25 07.14.15.423533000 PM,1601.45,"2G","vpn",16.01
5594,"+251798065431",03-JUL-25 05.10.41.279065000 PM,03-JUL-25 05.18.00.986457000 PM,1471.84,"4G","internet",14.72
5595,"+251798065431",10-MAY-25 02.54.55.107695000 PM,10-MAY-25 03.23.35.025587000 PM,3084.66,"3G","mms",30.85
5596,"+251798065431",19-MAY-25 11.06.17.244648000 PM,20-MAY-25 12.57.53.353464000 AM,188.7,"4G","mms",1.89
5597,"+251798065431",06-MAY-25 05.45.23.662962000 PM,06-MAY-25 06.13.58.180748000 PM,3752.34,"4G","wapservice",37.52
5598,"+251798065431",10-MAY-25 09.34.33.967773000 PM,10-MAY-25 10.16.38.026201000 PM,216.27,"2G","internet",2.16
5599,"+251739960522",04-AUG-25 07.04.23.676455000 AM,04-AUG-25 08.39.10.922139000 AM,2006.87,"4G","mms",20.07
5600,"+251739960522",22-JUL-25 02.47.27.132668000 PM,22-JUL-25 04.24.19.559114000 PM,2232.59,"4G","vpn",22.33
5601,"+251739960522",07-AUG-25 09.11.39.384411000 AM,07-AUG-25 09.17.58.151460000 AM,3654.3,"4G","wapservice",36.54
5602,"+251739960522",06-SEP-25 08.53.59.478748000 PM,06-SEP-25 10.13.31.302103000 PM,779.43,"4G","internet",7.79
5603,"+251749507258",24-OCT-24 03.53.46.421987000 AM,24-OCT-24 05.45.16.759235000 AM,3698.31,"3G","mms",36.98
5604,"+251749507258",28-SEP-24 10.57.13.867269000 PM,29-SEP-24 12.25.41.080658000 AM,3708.6,"4G","vpn",37.09
5605,"+251749507258",28-NOV-24 01.33.54.173096000 AM,28-NOV-24 02.37.44.516774000 AM,2642.06,"4G","internet",26.42
5606,"+251757447848",22-JUN-23 04.44.13.516131000 AM,22-JUN-23 05.24.28.118248000 AM,4521.65,"3G","wapservice",45.22
5607,"+251757447848",01-JUN-23 11.49.53.240672000 PM,02-JUN-23 12.25.31.947855000 AM,1488.92,"3G","mms",14.89
5608,"+251757447848",04-JUL-23 02.36.32.197668000 AM,04-JUL-23 03.17.54.613900000 AM,321.66,"4G","vpn",3.22
5609,"+251757447848",24-MAY-23 03.36.59.952068000 PM,24-MAY-23 05.22.18.522987000 PM,2107.64,"4G","mms",21.08
5610,"+251757447848",18-MAY-23 12.01.18.301109000 PM,18-MAY-23 01.58.50.489041000 PM,4055.87,"WiFi","vpn",40.56
5611,"+251757447848",09-JUL-23 08.10.57.624313000 PM,09-JUL-23 10.04.13.604846000 PM,164.99,"4G","mms",1.65
5612,"+251757447848",05-JUN-23 05.30.21.563771000 AM,05-JUN-23 05.36.42.015099000 AM,4338.09,"4G","vpn",43.38
5613,"+251765911977",18-OCT-23 01.33.01.468199000 PM,18-OCT-23 01.58.34.641235000 PM,1629.29,"2G","internet",16.29
5614,"+251765911977",05-NOV-23 07.35.57.233436000 PM,05-NOV-23 08.10.01.423206000 PM,1352.9,"4G","vpn",13.53
5615,"+251765911977",05-OCT-23 09.07.07.155132000 PM,05-OCT-23 10.13.31.483491000 PM,4103.62,"4G","wapservice",41.04
