"SMS_ID","SENDER_MSISDN","RECEIVER_MSISDN","SMS_TIMESTAMP","SMS_TYPE","SMS_LENGTH","SMS_CHARGE"
3801,"+251746357112","+251745172652",11-AUG-23 02.56.42.532198000 PM,"Local",133,0.1
3802,"+251746357112","+25175175898.",06-OCT-23 04.56.33.413709000 AM,"Local",73,0.1
3803,"+251752391875","+251717890123",10-JUL-23 05.30.03.387781000 AM,"Local",53,0.1
3804,"+251752391875","+251772264647",24-JUN-23 02.30.05.945116000 AM,"Local",121,0.1
3805,"+251768620257","+251714955100",26-APR-25 07.56.46.832823000 PM,"Local",154,0.1
3806,"+251768620257","+25179355190.",14-MAY-25 06.35.37.477339000 AM,"Local",21,0.1
3807,"+251768620257","+251783043903",30-APR-25 08.14.59.821937000 PM,"Premium",90,1
3808,"+251768620257","+251797572902",06-AUG-25 10.04.25.849146000 PM,"Local",57,0.1
3809,"+251771743658","+251779942917",08-JUL-23 04.42.31.285560000 PM,"Local",45,0.1
3810,"+251771743658","+251702277705",07-MAY-23 07.09.32.961579000 AM,"Local",67,0.1
3811,"+251771743658","+251738753191",14-JUL-23 07.03.32.266793000 AM,"Local",90,0.1
3812,"+251771743658","+251744928175",14-MAY-23 12.35.43.980215000 AM,"Local",13,0.1
3813,"+251781666038","+251785057996",26-OCT-23 08.40.05.435519000 PM,"Local",153,0.1
3814,"+251781666038","+251745598670",01-AUG-23 07.10.36.825575000 PM,"Local",71,0.1
3815,"+251781666038","+25175182284.",20-SEP-23 08.40.29.931244000 PM,"Local",109,0.1
3816,"+251781666038","+251751167225",22-SEP-23 07.37.15.727055000 AM,"Local",58,0.1
3817,"+251781666038","+251764393397",25-JUL-23 08.17.15.508765000 AM,"Local",104,0.1
3818,"+251793716246","+251753634408",23-DEC-22 12.19.35.185375000 PM,"Local",155,0.1
3819,"+251793716246","+251745105864",14-SEP-22 08.06.04.601070000 AM,"Local",152,0.1
3820,"+251793716246","+251766774705",12-SEP-22 06.44.33.557583000 AM,"Local",39,0.1
3821,"+251734355273","+251776524476",09-OCT-25 08.40.47.391074000 AM,"Local",17,0.1
3822,"+251734355273","+25176159255.",20-SEP-25 03.32.01.529632000 AM,"Local",102,0.1
3823,"+251734355273","+25179929645.",26-JUL-25 11.35.54.535649000 AM,"Local",135,0.1
3824,"+251734355273","+251705646027",02-AUG-25 10.52.06.905185000 PM,"International",93,0.5
3825,"+251734355273","+251758609967",07-SEP-25 05.21.36.752346000 AM,"Local",111,0.1
3826,"+251744601646","+251766505111",03-MAY-25 12.33.16.282168000 AM,"Local",13,0.1
3827,"+251744601646","+251706175316",24-MAY-25 11.30.56.873520000 AM,"Local",138,0.1
3828,"+251744601646","+251723991908",21-APR-25 12.23.26.194284000 PM,"Local",94,0.1
3829,"+251758624789","+251733717327",17-AUG-24 09.59.15.946457000 AM,"Premium",156,1
3830,"+251758624789","+251758058700",03-SEP-24 02.06.04.530082000 AM,"Local",98,0.1
3831,"+251758624789","+251793073053",29-NOV-24 02.00.38.275103000 PM,"Local",45,0.1
3832,"+251758624789","+251759920871",27-NOV-24 10.08.24.198640000 PM,"Local",39,0.1
3833,"+251758624789","+251744458731",20-SEP-24 03.37.34.766869000 PM,"Local",130,0.1
3834,"+251762081958","+251787305590",17-OCT-23 12.17.56.234583000 AM,"Local",88,0.1
3835,"+251762081958","+251743962990",14-NOV-23 02.10.57.327876000 PM,"Local",125,0.1
3836,"+251762081958","+251744134078",25-NOV-23 06.49.29.995522000 AM,"Local",18,0.1
3837,"+251762081958","+251772347432",12-NOV-23 10.01.18.656070000 PM,"Local",50,0.1
3838,"+251762081958","+251710086974",10-OCT-23 08.39.48.116952000 AM,"Local",64,0.1
3839,"+25177600044.","+251797572902",02-DEC-25 12.53.20.870128000 AM,"Local",23,0.1
3840,"+25177600044.","+251747880961",05-JAN-26 10.22.50.945423000 PM,"Local",151,0.1
3841,"+25178494803.","+251763607783",15-APR-25 07.24.18.868352000 AM,"Local",114,0.1
3842,"+25178494803.","+251793600181",11-MAY-25 12.21.16.584272000 PM,"Premium",17,1
3843,"+25178494803.","+251742031265",08-MAY-25 05.50.44.329401000 AM,"Local",132,0.1
3844,"+25178494803.","+25176795347.",28-FEB-25 04.24.14.157047000 PM,"Local",110,0.1
3845,"+25178494803.","+25173969920.",07-MAR-25 02.46.10.468315000 AM,"International",97,0.5
3846,"+251792878637","+251745284593",12-SEP-23 08.10.23.909128000 AM,"Local",30,0.1
3847,"+251792878637","+25176795347.",04-SEP-23 12.34.07.409971000 AM,"Local",146,0.1
3848,"+251709934983","+251789604850",21-NOV-25 04.29.07.687141000 PM,"Local",141,0.1
3849,"+251709934983","+251712621712",16-DEC-25 08.53.26.182805000 AM,"Local",149,0.1
3850,"+251709934983","+251797801195",22-OCT-25 08.38.05.378485000 PM,"Local",114,0.1
3851,"+251709934983","+251712247803",20-SEP-25 01.50.46.243913000 PM,"Local",46,0.1
3852,"+251713355733","+251757683711",02-JUL-24 02.34.40.205551000 AM,"Local",140,0.1
3853,"+251713355733","+251722423233",23-JUL-24 11.59.04.725118000 PM,"Local",11,0.1
3854,"+251729598379","+251749934732",09-SEP-23 07.58.40.011021000 AM,"Local",113,0.1
3855,"+251729598379","+251799378190",14-NOV-23 02.23.13.510685000 PM,"Local",53,0.1
3856,"+251729598379","+251779109160",15-NOV-23 04.54.16.720633000 PM,"Local",108,0.1
3857,"+251729598379","+251727302726",08-OCT-23 10.55.29.208729000 AM,"Local",40,0.1
3858,"+251729598379","+251718335793",26-SEP-23 04.37.48.241315000 PM,"Local",20,0.1
3859,"+251736017114","+251706795440",18-NOV-23 02.49.52.995640000 PM,"Local",50,0.1
3860,"+251736017114","+251723152829",14-DEC-23 08.26.16.418959000 AM,"Local",103,0.1
3861,"+251736017114","+251784205288",27-OCT-23 05.09.48.750562000 PM,"Local",52,0.1
3862,"+251736017114","+251718678727",02-SEP-23 12.38.49.269601000 PM,"Local",132,0.1
3863,"+251743203856","+251712616912",12-DEC-25 04.42.34.884423000 PM,"Local",38,0.1
3864,"+251743203856","+25172924677.",20-DEC-25 06.31.00.567627000 PM,"International",142,0.5
3865,"+251743203856","+251787667766",20-OCT-25 07.38.56.034202000 PM,"International",16,0.5
3866,"+251752310261","+251738969563",24-DEC-22 12.51.35.622216000 AM,"Local",60,0.1
3867,"+251752310261","+251757413797",30-DEC-22 05.14.32.483938000 AM,"Local",129,0.1
3868,"+251766032789","+251717425073",18-SEP-25 10.28.41.075873000 PM,"Local",75,0.1
3869,"+251766032789","+251735670488",23-OCT-25 07.33.05.268069000 AM,"Local",148,0.1
3870,"+251766032789","+251747565672",21-AUG-25 07.29.49.710481000 PM,"Local",48,0.1
3871,"+251766032789","+251752741767",27-OCT-25 01.43.39.262079000 PM,"Local",139,0.1
3872,"+251776959924","+251735005176",22-JUL-23 10.04.34.881184000 AM,"Local",81,0.1
3873,"+251776959924","+251708017946",13-SEP-23 07.29.51.265419000 AM,"Local",124,0.1
3874,"+251776959924","+251782056017",06-SEP-23 07.11.10.551628000 PM,"Local",43,0.1
3875,"+251782971249","+251781857861",04-DEC-25 08.00.21.741331000 PM,"Local",87,0.1
3876,"+251782971249","+251786578226",24-NOV-25 01.18.07.116215000 AM,"Premium",40,1
3877,"+251782971249","+251774594778",06-OCT-25 11.12.36.602879000 AM,"Local",119,0.1
3878,"+251795405621","+251767074567",23-JUN-25 12.57.29.205842000 PM,"Local",13,0.1
3879,"+251795405621","+2517747360.1",23-AUG-25 04.57.29.686727000 AM,"Local",113,0.1
3880,"+251795405621","+251793431960",22-JUN-25 01.02.41.986269000 PM,"Local",147,0.1
3881,"+25175857051.","+251707618707",25-JUL-24 06.48.36.942387000 AM,"Local",157,0.1
3882,"+25175857051.","+251744928175",31-JUL-24 01.00.34.096092000 AM,"Local",64,0.1
3883,"+25175857051.","+251746651479",19-AUG-24 09.44.20.668890000 PM,"Local",90,0.1
3884,"+25175857051.","+251749412737",11-AUG-24 04.09.02.943971000 AM,"Local",150,0.1
3885,"+251766152991","+251734116025",19-OCT-23 06.37.14.609979000 PM,"International",12,0.5
3886,"+251766152991","+251742607361",07-DEC-23 09.28.18.531740000 AM,"Local",18,0.1
3887,"+251774168661","+251731667857",22-AUG-25 03.54.02.077120000 AM,"Local",109,0.1
3888,"+251774168661","+251756089147",18-MAY-25 09.33.19.517887000 PM,"Local",92,0.1
3889,"+251774168661","+251717946339",02-AUG-25 01.02.26.015130000 PM,"Local",98,0.1
3890,"+251774168661","+251772764434",18-JUL-25 04.03.49.109747000 PM,"Local",81,0.1
3891,"+251787750013","+251765527079",31-DEC-25 12.00.00.000000000 AM,"Local",46,0.1
3892,"+251787750013","+251717982349",18-JAN-26 01.11.12.045595000 PM,"Local",36,0.1
3893,"+251792311218","+251783262467",27-MAY-25 06.09.50.659820000 AM,"Local",151,0.1
3894,"+251792311218","+251713708679",29-JUL-25 05.48.25.316278000 AM,"Local",160,0.1
3895,"+251792311218","+251716896115",01-JUL-25 02.07.34.994780000 PM,"Local",86,0.1
3896,"+251792311218","+251739928201",15-JUN-25 09.26.30.317913000 PM,"Premium",22,1
3897,"+251704066835","+251705532789",09-APR-24 05.53.26.089624000 PM,"Local",62,0.1
3898,"+251704066835","+251754517487",15-FEB-24 05.52.06.137660000 PM,"Local",69,0.1
3899,"+251704066835","+251796154060",24-MAR-24 12.03.42.268492000 AM,"Local",137,0.1
3900,"+251704066835","+251779631062",24-JAN-24 10.04.59.463871000 PM,"Local",128,0.1
3901,"+251704066835","+251741809381",07-MAR-24 03.43.19.836704000 AM,"Local",145,0.1
3902,"+251718475306","+251796487647",09-DEC-22 05.58.56.943705000 PM,"Local",61,0.1
3903,"+251718475306","+251701848462",14-NOV-22 02.17.14.822770000 PM,"Local",129,0.1
3904,"+251718475306","+251742664382",22-NOV-22 06.52.13.855545000 AM,"Local",56,0.1
3905,"+251718475306","+251732426718",23-NOV-22 08.55.44.450170000 PM,"Local",140,0.1
3906,"+251718475306","+251762008441",04-MAR-23 06.26.37.275176000 PM,"Premium",55,1
3907,"+251722754922","+25176272216.",06-DEC-23 06.42.26.598257000 PM,"Local",118,0.1
3908,"+251722754922","+251783043903",13-DEC-23 03.07.40.894563000 AM,"Local",32,0.1
3909,"+251722754922","+251772979088",20-NOV-23 12.57.49.698847000 AM,"Local",33,0.1
3910,"+251736076612","+251781166887",19-FEB-25 03.43.58.949985000 PM,"Local",13,0.1
3911,"+251736076612","+251729372460",29-JAN-25 12.55.01.507629000 PM,"Local",72,0.1
3912,"+251736076612","+251717074589",13-JAN-25 02.47.19.967013000 PM,"Local",100,0.1
3913,"+251736076612","+251712061017",11-MAR-25 01.15.27.359247000 AM,"Local",103,0.1
3914,"+251749138981","+25178917617.",01-SEP-22 01.46.38.656990000 PM,"Local",47,0.1
3915,"+251749138981","+251728182187",06-NOV-22 05.02.55.143139000 PM,"Local",88,0.1
3916,"+251749138981","+251786929017",07-SEP-22 11.07.42.498986000 AM,"Local",107,0.1
3917,"+251749138981","+251723944748",26-SEP-22 05.49.49.718235000 AM,"Local",85,0.1
3918,"+251749138981","+251787624845",28-SEP-22 12.24.13.691014000 AM,"Local",158,0.1
3919,"+251758663218","+251765679278",18-FEB-24 10.25.51.004781000 PM,"Local",23,0.1
3920,"+251758663218","+251765453751",29-DEC-23 09.26.55.603362000 PM,"Local",50,0.1
3921,"+251766952936","+251796805629",17-JUL-25 08.34.19.934337000 AM,"Local",35,0.1
3922,"+251766952936","+251734143851",14-JUN-25 08.42.38.984791000 PM,"Local",157,0.1
3923,"+251766952936","+251771175294",19-APR-25 11.14.07.102982000 PM,"Premium",48,1
3924,"+251766952936","+251743504599",27-MAR-25 05.39.03.858532000 AM,"Local",88,0.1
3925,"+251766952936","+251762118941",15-JUL-25 05.00.47.798912000 AM,"Local",135,0.1
3926,"+251771185575","+251771540311",30-JUN-24 06.09.08.331731000 AM,"Local",139,0.1
3927,"+251771185575","+251791473570",17-JUL-24 11.37.00.437863000 PM,"Local",106,0.1
3928,"+251771185575","+251785878539",28-MAY-24 08.06.31.921683000 PM,"Premium",137,1
3929,"+251781718624","+251768400349",02-SEP-25 08.53.26.018517000 AM,"Local",141,0.1
3930,"+251781718624","+251743110554",27-AUG-25 12.11.57.329869000 PM,"Local",72,0.1
3931,"+251781718624","+251725061689",17-OCT-25 12.00.46.522181000 AM,"Local",158,0.1
3932,"+251781718624","+251723332303",27-AUG-25 10.53.06.532735000 PM,"Local",82,0.1
3933,"+251791298057","+251752651361",23-JUL-24 02.03.30.405258000 AM,"Local",41,0.1
3934,"+251791298057","+251739895375",15-MAY-24 09.17.59.591115000 PM,"Premium",74,1
3935,"+251791298057","+251767738264",04-JUL-24 08.35.24.673798000 PM,"Local",96,0.1
3936,"+251736867701","+251782784281",27-APR-25 11.13.52.358958000 AM,"Local",58,0.1
3937,"+251736867701","+251700452431",14-MAR-25 12.14.03.476727000 AM,"Local",58,0.1
3938,"+251736867701","+251761137532",13-JUN-25 11.01.19.990280000 PM,"Local",17,0.1
3939,"+251736867701","+251715060475",27-MAR-25 12.15.19.484157000 PM,"Local",126,0.1
3940,"+251736867701","+251713343482",02-MAY-25 03.22.33.301534000 PM,"Local",63,0.1
3941,"+251741103394","+251729096881",10-JAN-23 09.49.47.005890000 PM,"Local",62,0.1
3942,"+251741103394","+251764741.30",26-JAN-23 07.17.25.887182000 AM,"Local",131,0.1
3943,"+251741103394","+251778747821",19-DEC-22 07.43.13.538198000 AM,"Local",75,0.1
3944,"+251741103394","+251759473759",17-JAN-23 11.37.48.342910000 AM,"Local",88,0.1
3945,"+251741103394","+251799222658",02-DEC-22 05.06.47.206762000 AM,"Local",130,0.1
3946,"+251752736099","+251771316848",05-APR-25 01.48.12.497893000 PM,"Local",54,0.1
3947,"+251752736099","+251701088865",12-APR-25 04.42.59.883139000 AM,"Local",114,0.1
3948,"+251768919735","+251794813306",03-NOV-25 09.57.53.494611000 AM,"Premium",100,1
3949,"+251768919735","+251774168661",01-AUG-25 02.52.04.818106000 AM,"Local",52,0.1
3950,"+251768919735","+251731386855",28-OCT-25 10.17.37.906514000 AM,"Local",101,0.1
3951,"+251768919735","+251788090166",29-SEP-25 04.16.11.390240000 AM,"Local",139,0.1
3952,"+2517747360.1","+251792878637",11-MAY-24 08.23.44.480816000 AM,"International",109,0.5
3953,"+2517747360.1","+251793574945",27-FEB-24 07.34.36.238393000 AM,"Local",99,0.1
3954,"+2517747360.1","+251709697481",15-FEB-24 10.41.01.743293000 AM,"Local",111,0.1
3955,"+251782144804","+251755124028",16-MAR-24 03.41.47.017801000 AM,"Local",131,0.1
3956,"+251782144804","+251752725818",05-JUN-24 07.39.23.036116000 PM,"Local",132,0.1
3957,"+251799378190","+251776146685",10-MAY-24 02.07.30.689347000 AM,"Local",99,0.1
3958,"+251799378190","+251704558950",12-JUN-24 08.34.22.135318000 PM,"Local",99,0.1
3959,"+251799378190","+251754926595",23-JUL-24 03.28.17.333858000 PM,"Local",58,0.1
3960,"+251799378190","+25174329521.",18-MAY-24 12.34.47.740496000 AM,"International",110,0.5
3961,"+251799378190","+251759531379",27-JUL-24 05.53.23.437680000 PM,"Local",63,0.1
3962,"+251706281657","+251736500808",09-DEC-25 01.21.03.492906000 AM,"Premium",46,1
3963,"+251706281657","+251746695277",05-JAN-26 05.57.14.233472000 AM,"Local",111,0.1
3964,"+251706281657","+251766628899",11-JAN-26 08.27.12.444143000 PM,"Local",104,0.1
3965,"+251717057144","+251784065786",05-FEB-25 02.16.45.298091000 PM,"Local",148,0.1
3966,"+251717057144","+251774886397",12-JAN-25 12.50.15.518609000 AM,"Local",147,0.1
3967,"+251717057144","+251758029886",09-JAN-25 01.34.55.542153000 AM,"Local",124,0.1
3968,"+251717057144","+251794187802",28-JAN-25 07.14.31.424425000 PM,"Local",56,0.1
3969,"+251717057144","+251737384220",05-JAN-25 04.43.37.061755000 AM,"Local",123,0.1
3970,"+251726855590","+251793335339",25-MAY-23 11.57.16.373686000 AM,"Local",79,0.1
3971,"+251726855590","+251786894147",29-JUL-23 04.29.10.623735000 AM,"Premium",103,1
3972,"+251726855590","+251711234567",08-MAY-23 08.00.38.203624000 AM,"Local",97,0.1
3973,"+251726855590","+251799134480",04-JUL-23 07.57.56.550632000 PM,"Local",41,0.1
3974,"+25173564661.","+251733842899",17-MAY-25 01.50.15.338357000 PM,"Local",13,0.1
3975,"+25173564661.","+251786441791",06-AUG-25 12.27.22.405491000 PM,"Local",160,0.1
3976,"+251741595164","+251786604675",20-JUN-24 09.39.12.563833000 AM,"Local",149,0.1
3977,"+251741595164","+251752866778",08-AUG-24 05.11.09.795746000 AM,"Local",75,0.1
3978,"+251741595164","+251755205065",16-AUG-24 02.33.53.587013000 PM,"Local",47,0.1
3979,"+251741595164","+251755855241",28-JUN-24 10.01.46.584176000 PM,"Local",80,0.1
3980,"+251741595164","+251721324724",04-JUL-24 10.43.58.166699000 PM,"Local",108,0.1
3981,"+251753197610","+251767334110",18-DEC-22 11.34.47.216359000 PM,"Local",47,0.1
3982,"+251753197610","+251730648544",25-DEC-22 12.41.45.902731000 PM,"International",153,0.5
3983,"+251753197610","+251778303981",22-OCT-22 06.59.22.257698000 AM,"Local",24,0.1
3984,"+251753197610","+251750468879",16-DEC-22 01.04.43.066806000 AM,"International",51,0.5
3985,"+251768836169","+251732406765",31-DEC-25 12.00.00.000000000 AM,"International",93,0.5
3986,"+251768836169","+25176888691.",31-DEC-25 12.00.00.000000000 AM,"International",139,0.5
3987,"+251768836169","+251797843183",31-DEC-25 12.00.00.000000000 AM,"Local",119,0.1
3988,"+251773429962","+251798416412",22-MAY-24 08.28.04.127398000 PM,"Local",13,0.1
3989,"+251773429962","+251771534562",07-JUN-24 03.28.55.999102000 AM,"Local",11,0.1
3990,"+251773429962","+251733812071",10-APR-24 08.31.24.287087000 PM,"Local",35,0.1
3991,"+251785232938","+251796918859",18-JUN-24 02.18.06.407151000 AM,"Local",149,0.1
3992,"+251785232938","+251767162520",01-SEP-24 05.59.47.607816000 PM,"Local",112,0.1
3993,"+251785232938","+251785582481",24-JUL-24 05.52.13.424531000 PM,"Local",157,0.1
3994,"+251798287897","+251749843027",21-MAR-24 09.21.34.106967000 PM,"Local",88,0.1
3995,"+251798287897","+251757253208",12-JAN-24 03.30.05.455535000 AM,"Local",150,0.1
3996,"+251798287897","+251769102043",25-JAN-24 10.58.40.432261000 PM,"Local",117,0.1
3997,"+251798287897","+251702779695",11-FEB-24 06.12.57.273956000 AM,"Local",143,0.1
3998,"+251798287897","+251775612446",07-DEC-23 05.37.41.603741000 PM,"Local",87,0.1
3999,"+251738131932","+251744797634",14-DEC-25 11.14.02.182909000 PM,"Local",123,0.1
4000,"+251738131932","+251752192141",29-SEP-25 09.13.43.750386000 PM,"Local",56,0.1
4001,"+251738131932","+251735668183",13-NOV-25 01.16.05.475795000 PM,"Local",134,0.1
4002,"+251738131932","+25178749028.",06-NOV-25 09.14.37.672308000 AM,"Local",105,0.1
4003,"+251742312252","+251788098692",18-JAN-23 09.15.06.185380000 PM,"Local",29,0.1
4004,"+251742312252","+251742061223",08-JAN-23 05.28.22.193837000 AM,"Premium",104,1
4005,"+251742312252","+251709346389",06-DEC-22 01.29.48.715005000 AM,"Local",126,0.1
4006,"+2517556643.1","+251747637828",17-MAY-25 02.53.16.032170000 PM,"Local",56,0.1
4007,"+2517556643.1","+251766474811",14-JUL-25 06.53.32.163398000 PM,"Local",109,0.1
4008,"+251767900495","+251775712719",13-AUG-25 12.25.51.154054000 AM,"Local",103,0.1
4009,"+251767900495","+251762388521",27-JUL-25 09.38.15.730983000 AM,"Local",155,0.1
4010,"+251767900495","+251789501071",22-JUN-25 08.36.23.591031000 AM,"Local",71,0.1
4011,"+251771815296","+251758958852",31-DEC-25 12.00.00.000000000 AM,"Local",81,0.1
4012,"+251771815296","+251769964201",31-DEC-25 12.00.00.000000000 AM,"International",17,0.5
4013,"+251771815296","+251754447273",11-DEC-25 04.06.05.465002000 PM,"Local",75,0.1
4014,"+251771815296","+251747348911",01-JAN-26 07.00.38.997805000 AM,"Premium",116,1
4015,"+25178953613.","+251755290605",02-MAY-25 12.42.21.221670000 PM,"Premium",36,1
4016,"+25178953613.","+251755154998",14-JUN-25 10.06.00.686400000 AM,"Local",100,0.1
4017,"+251793262235","+251740100601",01-JUN-23 02.26.58.125588000 PM,"Premium",152,1
4018,"+251793262235","+251788128281",13-JUL-23 11.09.44.274159000 PM,"Local",23,0.1
4019,"+251793262235","+251749538854",06-MAY-23 12.21.22.287605000 PM,"Local",38,0.1
4020,"+251793262235","+251787173207",15-JUL-23 03.39.51.061262000 AM,"Local",148,0.1
4021,"+251793262235","+251747193125",29-JUL-23 08.48.35.073136000 PM,"Local",50,0.1
4022,"+251706656136","+251743542906",20-OCT-22 05.53.40.959310000 PM,"Local",66,0.1
4023,"+251706656136","+251788032448",04-SEP-22 09.11.31.743413000 PM,"Local",45,0.1
4024,"+251706656136","+251773186873",13-OCT-22 01.09.40.591908000 PM,"Local",26,0.1
4025,"+251706656136","+251786377541",10-AUG-22 02.50.31.008304000 PM,"International",144,0.5
4026,"+251706656136","+251779949009",13-SEP-22 11.34.19.446574000 PM,"Local",56,0.1
4027,"+251718068187","+251788383132",31-DEC-25 12.00.00.000000000 AM,"Local",151,0.1
4028,"+251718068187","+25173820129.",11-JAN-26 07.04.50.727486000 AM,"Local",113,0.1
4029,"+251718068187","+251713596290",31-DEC-25 12.00.00.000000000 AM,"Local",64,0.1
4030,"+251718068187","+251797056442",31-DEC-25 12.00.00.000000000 AM,"Local",16,0.1
4031,"+251718068187","+251781857861",31-DEC-25 12.00.00.000000000 AM,"Local",40,0.1
4032,"+25172535789.","+251729784362",27-SEP-24 08.35.37.945648000 PM,"Local",56,0.1
4033,"+25172535789.","+251744979705",06-JAN-25 10.24.37.123667000 PM,"Local",102,0.1
