"CUSTOMER_ID","MSISDN","CUSTOMER_NAME","REGION","ZONE","CITY","REGISTRATION_DATE","CUSTOMER_TYPE","TARIFF_PLAN","ACCOUNT_STATUS"
767,"+25177600044.","Habtamu Tadesse","Dire Dawa","City","Dire Dawa",11-OCT-25,"Prepaid","Premium","Active"
768,"+25178494803.","Imani Mohammed","Addis Ababa","Center","Addis Ababa CBD",20-JAN-25,"Prepaid","Business","Active"
769,"+251792878637","Jemal Hussein","Oromia","East","Adama",09-AUG-23,"Prepaid","Student","Active"
770,"+251709934983","Kalkidan Yohannes","Amhara","North","Bahir Dar",28-AUG-25,"Postpaid","Basic","Active"
771,"+251713355733","Liya Getahun","Tigray","Central","Mekelle",27-MAY-24,"Hybrid","Standard","Active"
772,"+251729598379","Mulualem Assefa","SNNPR","Gurage","Wolkite",02-AUG-23,"Prepaid","Premium","Active"
773,"+251736017114","Nardos Daniel","Dire Dawa","City","Dire Dawa",25-AUG-23,"Prepaid","Business","Active"
774,"+251743203856","Omor Ahmed","Addis Ababa","Center","Addis Ababa CBD",08-SEP-25,"Prepaid","Student","Active"
775,"+251752310261","Saba Mesfin","Oromia","East","Adama",20-SEP-22,"Prepaid","Basic","Active"
776,"+251766032789","Tedros Kebede","Amhara","North","Bahir Dar",01-AUG-25,"Prepaid","Standard","Active"
777,"+251776959924","Urge Teshome","Tigray","Central","Mekelle",31-MAY-23,"Prepaid","Premium","Active"
778,"+251782971249","Wendimu Michael","SNNPR","Gurage","Wolkite",04-SEP-25,"Prepaid","Business","Active"
779,"+251795405621","Yordanos Worku","Dire Dawa","City","Dire Dawa",16-JUN-25,"Prepaid","Student","Active"
780,"+251707669455","Alemayehu Bekele","Addis Ababa","Center","Addis Ababa CBD",25-MAR-25,"Postpaid","Basic","Suspended"
625,"+25175857051.","Fasil Mengistu","Oromia","East","Adama",01-JUL-24,"Prepaid","Basic","Active"
626,"+251766152991","Genet Abebe","Amhara","North","Bahir Dar",23-AUG-23,"Prepaid","Standard","Active"
627,"+251774168661","Habtamu Tadesse","Tigray","Central","Mekelle",06-MAY-25,"Prepaid","Premium","Active"
628,"+251787750013","Imani Mohammed","SNNPR","Gurage","Wolkite",02-JAN-26,"Prepaid","Business","Active"
629,"+251792311218","Jemal Hussein","Dire Dawa","City","Dire Dawa",09-MAY-25,"Prepaid","Student","Active"
630,"+251704066835","Kalkidan Yohannes","Addis Ababa","Center","Addis Ababa CBD",23-DEC-23,"Postpaid","Basic","Active"
631,"+251718475306","Liya Getahun","Oromia","East","Adama",12-NOV-22,"Hybrid","Standard","Active"
632,"+251722754922","Mulualem Assefa","Amhara","North","Bahir Dar",14-OCT-23,"Prepaid","Premium","Active"
633,"+251736076612","Nardos Daniel","Tigray","Central","Mekelle",23-NOV-24,"Prepaid","Business","Active"
634,"+251749138981","Omor Ahmed","SNNPR","Gurage","Wolkite",02-AUG-22,"Prepaid","Student","Active"
635,"+251758663218","Saba Mesfin","Dire Dawa","City","Dire Dawa",20-NOV-23,"Prepaid","Basic","Active"
636,"+251766952936","Tedros Kebede","Addis Ababa","Center","Addis Ababa CBD",26-MAR-25,"Prepaid","Standard","Active"
637,"+251771185575","Urge Teshome","Oromia","East","Adama",22-APR-24,"Prepaid","Premium","Active"
638,"+251781718624","Wendimu Michael","Amhara","North","Bahir Dar",09-JUL-25,"Prepaid","Business","Active"
639,"+251791298057","Yordanos Worku","Tigray","Central","Mekelle",15-MAY-24,"Prepaid","Student","Active"
640,"+251702854416","Alemayehu Bekele","SNNPR","Gurage","Wolkite",27-AUG-25,"Postpaid","Basic","Suspended"
641,"+251717352561","Biruk Tesfaye","Dire Dawa","City","Dire Dawa",10-JUN-24,"Hybrid","Standard","Terminated"
642,"+25172550293.","Chaltu Girma","Addis Ababa","Center","Addis Ababa CBD",28-DEC-22,"Prepaid","Premium","Inactive"
643,"+251736867701","Dereje Haile","Oromia","East","Adama",26-FEB-25,"Prepaid","Business","Active"
644,"+251741103394","Eleni Solomon","Amhara","North","Bahir Dar",18-NOV-22,"Prepaid","Student","Active"
645,"+251752736099","Fasil Mengistu","Tigray","Central","Mekelle",12-JAN-25,"Prepaid","Basic","Active"
646,"+251768919735","Genet Abebe","SNNPR","Gurage","Wolkite",17-JUL-25,"Prepaid","Standard","Active"
647,"+2517747360.1","Habtamu Tadesse","Dire Dawa","City","Dire Dawa",31-JAN-24,"Prepaid","Premium","Active"
648,"+251782144804","Imani Mohammed","Addis Ababa","Center","Addis Ababa CBD",06-MAR-24,"Prepaid","Business","Active"
649,"+251799378190","Jemal Hussein","Oromia","East","Adama",28-APR-24,"Prepaid","Student","Active"
650,"+251706281657","Kalkidan Yohannes","Amhara","North","Bahir Dar",25-OCT-25,"Postpaid","Basic","Active"
651,"+251717057144","Liya Getahun","Tigray","Central","Mekelle",13-NOV-24,"Hybrid","Standard","Active"
652,"+251726855590","Mulualem Assefa","SNNPR","Gurage","Wolkite",15-APR-23,"Prepaid","Premium","Active"
653,"+25173564661.","Nardos Daniel","Dire Dawa","City","Dire Dawa",18-APR-25,"Prepaid","Business","Active"
654,"+251741595164","Omor Ahmed","Addis Ababa","Center","Addis Ababa CBD",19-JUN-24,"Prepaid","Student","Active"
655,"+251753197610","Saba Mesfin","Oromia","East","Adama",16-OCT-22,"Prepaid","Basic","Active"
656,"+251768836169","Tedros Kebede","Amhara","North","Bahir Dar",30-NOV-25,"Prepaid","Standard","Active"
657,"+251773429962","Urge Teshome","Tigray","Central","Mekelle",04-MAR-24,"Prepaid","Premium","Active"
658,"+251785232938","Wendimu Michael","SNNPR","Gurage","Wolkite",04-JUN-24,"Prepaid","Business","Active"
659,"+251798287897","Yordanos Worku","Dire Dawa","City","Dire Dawa",30-NOV-23,"Prepaid","Student","Active"
660,"+251704360994","Alemayehu Bekele","Addis Ababa","Center","Addis Ababa CBD",15-AUG-25,"Postpaid","Basic","Suspended"
661,"+251713819854","Biruk Tesfaye","Oromia","East","Adama",12-MAY-25,"Hybrid","Standard","Terminated"
662,"+251728592996","Chaltu Girma","Amhara","North","Bahir Dar",02-AUG-25,"Prepaid","Premium","Inactive"
663,"+251738131932","Dereje Haile","Tigray","Central","Mekelle",20-SEP-25,"Prepaid","Business","Active"
664,"+251742312252","Eleni Solomon","SNNPR","Gurage","Wolkite",11-OCT-22,"Prepaid","Student","Active"
665,"+2517556643.1","Fasil Mengistu","Dire Dawa","City","Dire Dawa",05-MAY-25,"Prepaid","Basic","Active"
666,"+251767900495","Genet Abebe","Addis Ababa","Center","Addis Ababa CBD",18-JUN-25,"Prepaid","Standard","Active"
667,"+251771815296","Habtamu Tadesse","Oromia","East","Adama",06-DEC-25,"Prepaid","Premium","Active"
668,"+25178953613.","Imani Mohammed","Amhara","North","Bahir Dar",24-APR-25,"Prepaid","Business","Active"
669,"+251793262235","Jemal Hussein","Tigray","Central","Mekelle",28-APR-23,"Prepaid","Student","Active"
670,"+251706656136","Kalkidan Yohannes","SNNPR","Gurage","Wolkite",09-AUG-22,"Postpaid","Basic","Active"
671,"+251718068187","Liya Getahun","Dire Dawa","City","Dire Dawa",04-JAN-26,"Hybrid","Standard","Active"
672,"+25172535789.","Mulualem Assefa","Addis Ababa","Center","Addis Ababa CBD",15-SEP-24,"Prepaid","Premium","Active"
673,"+251731727866","Nardos Daniel","Oromia","East","Adama",06-JAN-24,"Prepaid","Business","Active"
674,"+251743922381","Omor Ahmed","Amhara","North","Bahir Dar",16-JUN-25,"Prepaid","Student","Active"
675,"+251758207688","Saba Mesfin","Tigray","Central","Mekelle",28-OCT-24,"Prepaid","Basic","Active"
676,"+251763439903","Tedros Kebede","SNNPR","Gurage","Wolkite",07-SEP-23,"Prepaid","Standard","Active"
677,"+251773112789","Urge Teshome","Dire Dawa","City","Dire Dawa",06-APR-24,"Prepaid","Premium","Active"
678,"+251788088303","Wendimu Michael","Addis Ababa","Center","Addis Ababa CBD",15-MAY-24,"Prepaid","Business","Active"
679,"+251795724878","Yordanos Worku","Oromia","East","Adama",29-SEP-25,"Prepaid","Student","Active"
680,"+251702606390","Alemayehu Bekele","Amhara","North","Bahir Dar",18-OCT-22,"Postpaid","Basic","Suspended"
681,"+251715871896","Biruk Tesfaye","Tigray","Central","Mekelle",09-NOV-25,"Hybrid","Standard","Terminated"
682,"+251723821918","Chaltu Girma","SNNPR","Gurage","Wolkite",23-APR-24,"Prepaid","Premium","Inactive"
683,"+25173314435.","Dereje Haile","Dire Dawa","City","Dire Dawa",16-DEC-25,"Prepaid","Business","Active"
684,"+251747581000","Eleni Solomon","Addis Ababa","Center","Addis Ababa CBD",21-NOV-24,"Prepaid","Student","Active"
685,"+251756762583","Fasil Mengistu","Oromia","East","Adama",27-MAR-23,"Prepaid","Basic","Active"
686,"+251765408319","Genet Abebe","Amhara","North","Bahir Dar",09-OCT-24,"Prepaid","Standard","Active"
687,"+251773797878","Habtamu Tadesse","Tigray","Central","Mekelle",08-APR-24,"Prepaid","Premium","Active"
688,"+251784978772","Imani Mohammed","SNNPR","Gurage","Wolkite",30-JUN-24,"Prepaid","Business","Active"
689,"+251792211390","Jemal Hussein","Dire Dawa","City","Dire Dawa",13-JUN-23,"Prepaid","Student","Active"
690,"+251707045834","Kalkidan Yohannes","Addis Ababa","Center","Addis Ababa CBD",07-OCT-24,"Postpaid","Basic","Active"
691,"+251715603537","Liya Getahun","Oromia","East","Adama",25-JUL-24,"Hybrid","Standard","Active"
692,"+251723761809","Mulualem Assefa","Amhara","North","Bahir Dar",04-SEP-23,"Prepaid","Premium","Active"
693,"+251732874934","Nardos Daniel","Tigray","Central","Mekelle",24-AUG-24,"Prepaid","Business","Active"
694,"+251743544278","Omor Ahmed","SNNPR","Gurage","Wolkite",08-MAR-25,"Prepaid","Student","Active"
695,"+251758877847","Saba Mesfin","Dire Dawa","City","Dire Dawa",23-OCT-23,"Prepaid","Basic","Active"
696,"+251768538524","Tedros Kebede","Addis Ababa","Center","Addis Ababa CBD",24-SEP-25,"Prepaid","Standard","Active"
697,"+251771641115","Urge Teshome","Oromia","East","Adama",30-SEP-22,"Prepaid","Premium","Active"
698,"+251785078217","Wendimu Michael","Amhara","North","Bahir Dar",22-JUN-25,"Prepaid","Business","Active"
699,"+251799729343","Yordanos Worku","Tigray","Central","Mekelle",19-MAY-25,"Prepaid","Student","Active"
700,"+251702858258","Alemayehu Bekele","SNNPR","Gurage","Wolkite",05-JUL-25,"Postpaid","Basic","Suspended"
701,"+251716041748","Biruk Tesfaye","Dire Dawa","City","Dire Dawa",19-OCT-25,"Hybrid","Standard","Terminated"
702,"+251724691342","Chaltu Girma","Addis Ababa","Center","Addis Ababa CBD",10-APR-23,"Prepaid","Premium","Inactive"
547,"+251773341546","Habtamu Tadesse","Oromia","East","Adama",21-NOV-22,"Prepaid","Premium","Active"
548,"+251784479826","Imani Mohammed","Amhara","North","Bahir Dar",23-MAY-24,"Prepaid","Business","Active"
549,"+25179233446.","Jemal Hussein","Tigray","Central","Mekelle",23-SEP-25,"Prepaid","Student","Active"
550,"+251704052994","Kalkidan Yohannes","SNNPR","Gurage","Wolkite",24-DEC-25,"Postpaid","Basic","Active"
551,"+251715130452","Liya Getahun","Dire Dawa","City","Dire Dawa",15-MAR-24,"Hybrid","Standard","Active"
552,"+251722189838","Mulualem Assefa","Addis Ababa","Center","Addis Ababa CBD",29-JUL-25,"Prepaid","Premium","Active"
553,"+251734422367","Nardos Daniel","Oromia","East","Adama",31-MAR-25,"Prepaid","Business","Active"
554,"+25174277848.","Omor Ahmed","Amhara","North","Bahir Dar",30-MAR-25,"Prepaid","Student","Active"
555,"+251752192141","Saba Mesfin","Tigray","Central","Mekelle",29-APR-23,"Prepaid","Basic","Active"
556,"+251766586417","Tedros Kebede","SNNPR","Gurage","Wolkite",07-MAY-25,"Prepaid","Standard","Active"
557,"+251777329272","Urge Teshome","Dire Dawa","City","Dire Dawa",03-JUL-24,"Prepaid","Premium","Active"
558,"+251782885475","Wendimu Michael","Addis Ababa","Center","Addis Ababa CBD",29-SEP-24,"Prepaid","Business","Active"
559,"+251796924942","Yordanos Worku","Oromia","East","Adama",13-OCT-23,"Prepaid","Student","Active"
560,"+251701667369","Alemayehu Bekele","Amhara","North","Bahir Dar",05-MAY-25,"Postpaid","Basic","Suspended"
561,"+251715229328","Biruk Tesfaye","Tigray","Central","Mekelle",01-SEP-23,"Hybrid","Standard","Terminated"
562,"+251722835153","Chaltu Girma","SNNPR","Gurage","Wolkite",10-JUL-24,"Prepaid","Premium","Inactive"
563,"+251732079797","Dereje Haile","Dire Dawa","City","Dire Dawa",03-MAR-23,"Prepaid","Business","Active"
564,"+251747232709","Eleni Solomon","Addis Ababa","Center","Addis Ababa CBD",30-JUN-23,"Prepaid","Student","Active"
565,"+251757747998","Fasil Mengistu","Oromia","East","Adama",09-DEC-24,"Prepaid","Basic","Active"
566,"+251761685909","Genet Abebe","Amhara","North","Bahir Dar",14-MAR-23,"Prepaid","Standard","Active"
567,"+251775243013","Habtamu Tadesse","Tigray","Central","Mekelle",21-DEC-24,"Prepaid","Premium","Active"
568,"+251789947337","Imani Mohammed","SNNPR","Gurage","Wolkite",28-AUG-25,"Prepaid","Business","Active"
569,"+251796807599","Jemal Hussein","Dire Dawa","City","Dire Dawa",14-MAY-25,"Prepaid","Student","Active"
570,"+251702827912","Kalkidan Yohannes","Addis Ababa","Center","Addis Ababa CBD",12-SEP-25,"Postpaid","Basic","Active"
571,"+251711610286","Liya Getahun","Oromia","East","Adama",05-AUG-25,"Hybrid","Standard","Active"
572,"+251729208198","Mulualem Assefa","Amhara","North","Bahir Dar",19-JUN-25,"Prepaid","Premium","Active"
573,"+25173418291.","Nardos Daniel","Tigray","Central","Mekelle",14-SEP-24,"Prepaid","Business","Active"
574,"+251745204891","Omor Ahmed","SNNPR","Gurage","Wolkite",03-SEP-22,"Prepaid","Student","Active"
575,"+251754375169","Saba Mesfin","Dire Dawa","City","Dire Dawa",13-SEP-24,"Prepaid","Basic","Active"
576,"+251763254302","Tedros Kebede","Addis Ababa","Center","Addis Ababa CBD",19-JUN-24,"Prepaid","Standard","Active"
577,"+251772269743","Urge Teshome","Oromia","East","Adama",15-DEC-24,"Prepaid","Premium","Active"
578,"+251785484814","Wendimu Michael","Amhara","North","Bahir Dar",25-JAN-25,"Prepaid","Business","Active"
579,"+251796409312","Yordanos Worku","Tigray","Central","Mekelle",31-OCT-25,"Prepaid","Student","Active"
580,"+251701327171","Alemayehu Bekele","SNNPR","Gurage","Wolkite",01-MAY-23,"Postpaid","Basic","Suspended"
581,"+251714569487","Biruk Tesfaye","Dire Dawa","City","Dire Dawa",05-APR-23,"Hybrid","Standard","Terminated"
582,"+251729512639","Chaltu Girma","Addis Ababa","Center","Addis Ababa CBD",22-FEB-25,"Prepaid","Premium","Inactive"
583,"+251739092115","Dereje Haile","Oromia","East","Adama",01-NOV-24,"Prepaid","Business","Active"
584,"+251746936992","Eleni Solomon","Amhara","North","Bahir Dar",04-JAN-24,"Prepaid","Student","Active"
585,"+251753647837","Fasil Mengistu","Tigray","Central","Mekelle",20-JUL-24,"Prepaid","Basic","Active"
586,"+251765315857","Genet Abebe","SNNPR","Gurage","Wolkite",11-JUL-25,"Prepaid","Standard","Active"
587,"+251772213768","Habtamu Tadesse","Dire Dawa","City","Dire Dawa",19-NOV-22,"Prepaid","Premium","Active"
588,"+251786362754","Imani Mohammed","Addis Ababa","Center","Addis Ababa CBD",12-JUL-24,"Prepaid","Business","Active"
589,"+251799306967","Jemal Hussein","Oromia","East","Adama",10-MAY-25,"Prepaid","Student","Active"
590,"+251705895041","Kalkidan Yohannes","Amhara","North","Bahir Dar",22-OCT-24,"Postpaid","Basic","Active"
591,"+251717853454","Liya Getahun","Tigray","Central","Mekelle",01-OCT-22,"Hybrid","Standard","Active"
592,"+251728112827","Mulualem Assefa","SNNPR","Gurage","Wolkite",03-AUG-22,"Prepaid","Premium","Active"
593,"+251733727629","Nardos Daniel","Dire Dawa","City","Dire Dawa",20-JAN-25,"Prepaid","Business","Active"
594,"+251749003860","Omor Ahmed","Addis Ababa","Center","Addis Ababa CBD",25-FEB-23,"Prepaid","Student","Active"
595,"+251756358476","Saba Mesfin","Oromia","East","Adama",08-JAN-23,"Prepaid","Basic","Active"
596,"+251761086479","Tedros Kebede","Amhara","North","Bahir Dar",21-JAN-23,"Prepaid","Standard","Active"
597,"+2517736050.1","Urge Teshome","Tigray","Central","Mekelle",22-MAY-23,"Prepaid","Premium","Active"
598,"+251786474612","Wendimu Michael","SNNPR","Gurage","Wolkite",28-OCT-22,"Prepaid","Business","Active"
599,"+251795264130","Yordanos Worku","Dire Dawa","City","Dire Dawa",13-SEP-24,"Prepaid","Student","Active"
600,"+251702495496","Alemayehu Bekele","Addis Ababa","Center","Addis Ababa CBD",26-DEC-23,"Postpaid","Basic","Suspended"
601,"+251711871245","Biruk Tesfaye","Oromia","East","Adama",05-OCT-22,"Hybrid","Standard","Terminated"
602,"+251728801714","Chaltu Girma","Amhara","North","Bahir Dar",08-NOV-24,"Prepaid","Premium","Inactive"
603,"+251737022762","Dereje Haile","Tigray","Central","Mekelle",24-NOV-25,"Prepaid","Business","Active"
604,"+251741110393","Eleni Solomon","SNNPR","Gurage","Wolkite",15-FEB-23,"Prepaid","Student","Active"
605,"+251754928191","Fasil Mengistu","Dire Dawa","City","Dire Dawa",21-JAN-23,"Prepaid","Basic","Active"
606,"+251763665214","Genet Abebe","Addis Ababa","Center","Addis Ababa CBD",20-JAN-24,"Prepaid","Standard","Active"
607,"+251779909556","Habtamu Tadesse","Oromia","East","Adama",02-NOV-25,"Prepaid","Premium","Active"
608,"+251782188108","Imani Mohammed","Amhara","North","Bahir Dar",11-JUN-25,"Prepaid","Business","Active"
609,"+251799134480","Jemal Hussein","Tigray","Central","Mekelle",09-JUL-25,"Prepaid","Student","Active"
610,"+251709087478","Kalkidan Yohannes","SNNPR","Gurage","Wolkite",17-JUN-24,"Postpaid","Basic","Active"
611,"+251717808263","Liya Getahun","Dire Dawa","City","Dire Dawa",07-MAY-25,"Hybrid","Standard","Active"
612,"+251725513956","Mulualem Assefa","Addis Ababa","Center","Addis Ababa CBD",08-NOV-23,"Prepaid","Premium","Active"
613,"+251738053936","Nardos Daniel","Oromia","East","Adama",14-MAR-23,"Prepaid","Business","Active"
614,"+251749237628","Omor Ahmed","Amhara","North","Bahir Dar",28-FEB-25,"Prepaid","Student","Active"
615,"+251757020757","Saba Mesfin","Tigray","Central","Mekelle",21-AUG-25,"Prepaid","Basic","Active"
616,"+251769713745","Tedros Kebede","SNNPR","Gurage","Wolkite",27-DEC-22,"Prepaid","Standard","Active"
617,"+251778560792","Urge Teshome","Dire Dawa","City","Dire Dawa",14-MAR-24,"Prepaid","Premium","Active"
618,"+251783043903","Wendimu Michael","Addis Ababa","Center","Addis Ababa CBD",06-APR-24,"Prepaid","Business","Active"
619,"+25179104067.","Yordanos Worku","Oromia","East","Adama",06-OCT-25,"Prepaid","Student","Active"
620,"+251701594452","Alemayehu Bekele","Amhara","North","Bahir Dar",26-JUL-25,"Postpaid","Basic","Suspended"
621,"+251718550579","Biruk Tesfaye","Tigray","Central","Mekelle",03-JUL-23,"Hybrid","Standard","Terminated"
622,"+251725915091","Chaltu Girma","SNNPR","Gurage","Wolkite",28-SEP-24,"Prepaid","Premium","Inactive"
623,"+25173714507.","Dereje Haile","Dire Dawa","City","Dire Dawa",17-SEP-23,"Prepaid","Business","Active"
624,"+251749674201","Eleni Solomon","Addis Ababa","Center","Addis Ababa CBD",29-SEP-25,"Prepaid","Student","Active"
469,"+251792203219","Jemal Hussein","Oromia","East","Adama",13-DEC-24,"Prepaid","Student","Active"
470,"+251707642944","Kalkidan Yohannes","Amhara","North","Bahir Dar",27-MAR-23,"Postpaid","Basic","Active"
471,"+251715402293","Liya Getahun","Tigray","Central","Mekelle",15-DEC-22,"Hybrid","Standard","Active"
472,"+251727921164","Mulualem Assefa","SNNPR","Gurage","Wolkite",14-DEC-25,"Prepaid","Premium","Active"
473,"+251734832663","Nardos Daniel","Dire Dawa","City","Dire Dawa",06-SEP-25,"Prepaid","Business","Active"
474,"+251742541201","Omor Ahmed","Addis Ababa","Center","Addis Ababa CBD",16-MAY-23,"Prepaid","Student","Active"
475,"+251753276413","Saba Mesfin","Oromia","East","Adama",05-MAY-25,"Prepaid","Basic","Active"
476,"+251767627643","Tedros Kebede","Amhara","North","Bahir Dar",27-SEP-24,"Prepaid","Standard","Active"
477,"+251777990394","Urge Teshome","Tigray","Central","Mekelle",10-JAN-26,"Prepaid","Premium","Active"
478,"+251785537029","Wendimu Michael","SNNPR","Gurage","Wolkite",14-MAR-24,"Prepaid","Business","Active"
479,"+251792608704","Yordanos Worku","Dire Dawa","City","Dire Dawa",25-SEP-25,"Prepaid","Student","Active"
480,"+251705972435","Alemayehu Bekele","Addis Ababa","Center","Addis Ababa CBD",08-NOV-24,"Postpaid","Basic","Suspended"
481,"+251712046745","Biruk Tesfaye","Oromia","East","Adama",26-NOV-25,"Hybrid","Standard","Terminated"
482,"+251726047820","Chaltu Girma","Amhara","North","Bahir Dar",21-FEB-24,"Prepaid","Premium","Inactive"
